"Fecha","Horas","O3","NO2","CO","SO2","PM_10","PM_2.5"
2023-01-21,13H 0M 0S,30,4,20,6,103,108
2023-01-21,14H 0M 0S,31,4,19,6,102,109
2023-01-21,15H 0M 0S,32,4,19,6,102,108
2023-01-21,16H 0M 0S,34,4,17,6,102,107
2023-01-21,17H 0M 0S,34,4,16,6,102,107
2023-01-21,18H 0M 0S,33,5,14,6,102,108
2023-01-21,19H 0M 0S,29,7,14,6,101,108
2023-01-21,20H 0M 0S,23,10,14,6,101,108
2023-01-21,21H 0M 0S,11,18,14,6,101,108
2023-01-21,22H 0M 0S,5,66,15,6,101,108
2023-01-21,23H 0M 0S,1,67,17,6,99,107
2023-01-22,0S,2,67,18,6,91,106
2023-01-22,1H 0M 0S,1,65,19,6,87,104
2023-01-22,2H 0M 0S,1,63,20,6,86,103
2023-01-22,3H 0M 0S,1,62,20,6,86,103
2023-01-22,4H 0M 0S,1,62,21,6,86,103
2023-01-22,5H 0M 0S,1,20,21,6,86,102
2023-01-22,6H 0M 0S,1,17,21,6,87,102
2023-01-22,7H 0M 0S,1,15,20,6,87,103
2023-01-22,8H 0M 0S,2,13,20,6,86,103
2023-01-22,9H 0M 0S,5,14,20,6,83,104
2023-01-22,10H 0M 0S,13,15,19,6,80,104
2023-01-22,11H 0M 0S,21,11,18,6,77,104
2023-01-22,12H 0M 0S,34,9,18,6,77,104
2023-01-22,13H 0M 0S,39,7,17,6,77,105
2023-01-22,14H 0M 0S,30,4,17,6,78,103
2023-01-22,15H 0M 0S,29,3,16,6,78,103
2023-01-22,16H 0M 0S,31,3,15,6,78,103
2023-01-22,17H 0M 0S,32,3,15,6,78,103
2023-01-22,18H 0M 0S,31,3,14,6,77,102
2023-01-22,19H 0M 0S,28,5,14,4,77,102
2023-01-22,20H 0M 0S,23,10,14,4,77,96
2023-01-22,21H 0M 0S,16,14,14,4,77,96
2023-01-22,22H 0M 0S,6,63,15,4,77,97
2023-01-22,23H 0M 0S,9,20,15,4,78,102
2023-01-23,0S,15,12,15,4,80,102
2023-01-23,1H 0M 0S,14,10,16,4,80,103
2023-01-23,2H 0M 0S,16,8,16,4,77,103
2023-01-23,3H 0M 0S,17,6,16,4,74,97
2023-01-23,4H 0M 0S,11,10,16,4,70,96
2023-01-23,5H 0M 0S,5,14,15,4,68,94
2023-01-23,6H 0M 0S,6,13,15,4,65,93
2023-01-23,7H 0M 0S,1,15,15,4,64,90
2023-01-23,8H 0M 0S,1,15,16,4,65,91
2023-01-23,9H 0M 0S,3,17,17,4,67,91
2023-01-23,10H 0M 0S,8,63,17,4,68,91
2023-01-23,11H 0M 0S,20,10,18,4,70,90
2023-01-23,12H 0M 0S,23,7,18,4,68,91
2023-01-23,13H 0M 0S,24,5,17,4,67,90
2023-01-23,14H 0M 0S,24,5,17,4,65,90
2023-01-23,15H 0M 0S,24,4,17,4,65,93
2023-01-23,16H 0M 0S,24,3,16,4,64,91
2023-01-23,17H 0M 0S,26,4,15,4,64,91
2023-01-23,18H 0M 0S,26,5,14,4,64,91
2023-01-23,19H 0M 0S,20,8,14,4,65,93
2023-01-23,20H 0M 0S,15,11,14,4,64,93
2023-01-23,21H 0M 0S,12,14,14,4,64,93
2023-01-23,22H 0M 0S,5,19,15,2,63,91
2023-01-23,23H 0M 0S,3,61,16,2,61,90
2023-01-24,0S,9,14,16,2,60,88
2023-01-24,1H 0M 0S,11,10,16,2,58,85
2023-01-24,2H 0M 0S,11,9,16,2,57,82
2023-01-24,3H 0M 0S,9,9,16,2,55,82
2023-01-24,4H 0M 0S,8,10,16,2,54,81
2023-01-24,5H 0M 0S,2,13,16,2,54,79
2023-01-24,6H 0M 0S,1,14,16,2,52,78
2023-01-24,7H 0M 0S,1,13,16,2,52,78
2023-01-24,8H 0M 0S,1,12,17,2,52,76
2023-01-24,9H 0M 0S,2,15,18,4,52,76
2023-01-24,10H 0M 0S,6,64,20,4,52,76
2023-01-24,11H 0M 0S,20,10,20,4,52,75
2023-01-24,12H 0M 0S,22,4,20,4,54,75
2023-01-24,13H 0M 0S,24,3,19,4,54,76
2023-01-24,14H 0M 0S,25,3,19,4,54,76
2023-01-24,15H 0M 0S,25,3,18,4,54,75
2023-01-24,16H 0M 0S,27,3,16,4,55,75
2023-01-24,17H 0M 0S,25,4,15,4,55,76
2023-01-24,18H 0M 0S,23,4,14,4,55,NA
2023-01-24,19H 0M 0S,19,7,14,4,55,NA
2023-01-24,20H 0M 0S,9,14,14,4,55,NA
2023-01-24,21H 0M 0S,2,61,15,4,55,NA
2023-01-24,22H 0M 0S,4,19,15,4,55,NA
2023-01-24,23H 0M 0S,4,19,16,4,55,NA
2023-01-25,0S,6,16,16,4,54,NA
2023-01-25,1H 0M 0S,3,16,16,4,54,NA
2023-01-25,2H 0M 0S,1,17,18,4,57,NA
2023-01-25,3H 0M 0S,1,17,19,4,61,NA
2023-01-25,4H 0M 0S,1,16,19,4,64,NA
2023-01-25,5H 0M 0S,1,15,19,4,65,NA
2023-01-25,6H 0M 0S,1,12,18,4,65,NA
2023-01-25,7H 0M 0S,1,11,18,4,64,NA
2023-01-25,8H 0M 0S,1,11,19,4,63,NA
2023-01-25,9H 0M 0S,2,16,20,4,64,NA
2023-01-25,10H 0M 0S,4,NA,20,4,65,91
2023-01-25,11H 0M 0S,13,NA,20,4,67,NA
2023-01-25,12H 0M 0S,26,64,21,4,70,NA
2023-01-25,13H 0M 0S,35,10,20,4,71,NA
2023-01-25,14H 0M 0S,39,7,20,4,71,NA
2023-01-25,15H 0M 0S,34,4,20,4,73,NA
2023-01-25,16H 0M 0S,30,5,19,4,73,NA
2023-01-25,17H 0M 0S,28,4,17,4,73,NA
2023-01-25,18H 0M 0S,26,5,16,4,73,NA
2023-01-25,19H 0M 0S,21,9,15,4,73,NA
2023-01-25,20H 0M 0S,15,15,14,4,74,NA
2023-01-25,21H 0M 0S,12,16,14,4,77,NA
2023-01-25,22H 0M 0S,14,12,15,4,80,NA
2023-01-25,23H 0M 0S,16,10,15,4,80,NA
2023-01-26,0S,19,7,15,4,80,NA
2023-01-26,1H 0M 0S,18,7,15,4,80,NA
2023-01-26,2H 0M 0S,19,6,15,4,77,NA
2023-01-26,3H 0M 0S,19,4,15,4,73,NA
2023-01-26,4H 0M 0S,18,5,14,4,70,NA
2023-01-26,5H 0M 0S,13,6,14,4,67,NA
2023-01-26,6H 0M 0S,7,11,14,4,68,NA
2023-01-26,7H 0M 0S,9,13,14,4,67,NA
2023-01-26,8H 0M 0S,6,15,14,4,65,NA
2023-01-26,9H 0M 0S,8,14,15,2,63,NA
2023-01-26,10H 0M 0S,9,14,15,2,60,NA
2023-01-26,11H 0M 0S,16,12,15,2,55,NA
2023-01-26,12H 0M 0S,20,10,15,2,54,NA
2023-01-26,13H 0M 0S,24,6,15,2,51,NA
2023-01-26,14H 0M 0S,26,4,15,2,45,NA
2023-01-26,15H 0M 0S,25,5,15,2,45,NA
2023-01-26,16H 0M 0S,25,5,15,2,45,NA
2023-01-26,17H 0M 0S,23,7,14,2,45,NA
2023-01-26,18H 0M 0S,21,10,14,2,45,NA
2023-01-26,19H 0M 0S,19,13,14,2,45,NA
2023-01-26,20H 0M 0S,11,16,14,2,52,NA
2023-01-26,21H 0M 0S,13,13,14,2,52,NA
2023-01-26,22H 0M 0S,9,14,15,2,51,NA
2023-01-26,23H 0M 0S,13,10,15,2,45,NA
2023-01-27,0S,8,11,15,2,51,NA
2023-01-27,1H 0M 0S,6,12,15,2,51,NA
2023-01-27,2H 0M 0S,5,12,15,2,51,NA
2023-01-27,3H 0M 0S,7,11,15,2,51,NA
2023-01-27,4H 0M 0S,2,10,15,2,51,NA
2023-01-27,5H 0M 0S,2,10,15,2,52,NA
2023-01-27,6H 0M 0S,1,10,15,2,52,NA
2023-01-27,7H 0M 0S,1,10,15,2,52,NA
2023-01-27,8H 0M 0S,1,12,16,2,54,NA
2023-01-27,9H 0M 0S,4,12,17,2,57,NA
2023-01-27,10H 0M 0S,9,15,17,2,58,NA
2023-01-27,11H 0M 0S,16,19,18,2,61,NA
2023-01-27,12H 0M 0S,21,16,18,4,63,NA
2023-01-27,13H 0M 0S,27,8,18,4,63,NA
2023-01-27,14H 0M 0S,27,5,17,4,63,NA
2023-01-27,15H 0M 0S,27,5,17,4,63,NA
2023-01-27,16H 0M 0S,26,5,16,4,61,NA
2023-01-27,17H 0M 0S,25,6,15,4,61,NA
2023-01-27,18H 0M 0S,26,6,14,4,61,NA
2023-01-27,19H 0M 0S,21,9,14,4,60,NA
2023-01-27,20H 0M 0S,13,13,14,4,57,NA
2023-01-27,21H 0M 0S,6,16,14,4,55,NA
2023-01-27,22H 0M 0S,8,14,15,4,55,NA
2023-01-27,23H 0M 0S,13,10,15,4,55,NA
2023-01-28,0S,14,8,15,4,55,NA
2023-01-28,1H 0M 0S,16,7,15,4,54,NA
2023-01-28,2H 0M 0S,17,5,15,4,54,NA
2023-01-28,3H 0M 0S,15,6,14,4,52,NA
2023-01-28,4H 0M 0S,16,6,14,4,52,NA
2023-01-28,5H 0M 0S,5,10,14,4,51,NA
2023-01-28,6H 0M 0S,4,12,13,4,45,NA
2023-01-28,7H 0M 0S,3,11,14,4,45,NA
2023-01-28,8H 0M 0S,1,11,14,4,51,NA
2023-01-28,9H 0M 0S,4,13,15,4,51,NA
2023-01-28,10H 0M 0S,12,15,16,2,45,NA
2023-01-28,11H 0M 0S,15,14,16,2,44,NA
2023-01-28,12H 0M 0S,19,11,16,2,43,NA
2023-01-28,13H 0M 0S,26,7,16,2,41,NA
2023-01-28,14H 0M 0S,26,5,16,2,41,NA
2023-01-28,15H 0M 0S,25,4,15,2,43,NA
2023-01-28,16H 0M 0S,23,3,15,2,41,NA
2023-01-28,17H 0M 0S,23,3,14,2,41,NA
2023-01-28,18H 0M 0S,24,4,13,2,41,NA
2023-01-28,19H 0M 0S,22,6,13,2,40,NA
2023-01-28,20H 0M 0S,15,11,13,2,40,NA
2023-01-28,21H 0M 0S,4,20,13,2,38,NA
2023-01-28,22H 0M 0S,2,17,14,2,39,NA
2023-01-28,23H 0M 0S,4,14,14,2,40,NA
2023-01-29,0S,3,16,15,2,41,NA
2023-01-29,1H 0M 0S,1,17,16,2,44,NA
2023-01-29,2H 0M 0S,1,17,16,4,52,NA
2023-01-29,3H 0M 0S,1,13,17,4,55,NA
2023-01-29,4H 0M 0S,2,12,17,4,58,NA
2023-01-29,5H 0M 0S,1,11,17,4,60,NA
2023-01-29,6H 0M 0S,2,11,17,4,61,NA
2023-01-29,7H 0M 0S,1,10,17,4,61,NA
2023-01-29,8H 0M 0S,1,10,17,4,60,NA
2023-01-29,9H 0M 0S,6,14,18,4,58,NA
2023-01-29,10H 0M 0S,22,13,17,4,58,NA
2023-01-29,11H 0M 0S,33,10,17,4,60,NA
2023-01-29,12H 0M 0S,37,16,17,4,60,76
2023-01-29,13H 0M 0S,45,7,17,4,61,79
2023-01-29,14H 0M 0S,36,4,16,4,63,81
2023-01-29,15H 0M 0S,40,4,16,4,63,NA
2023-01-29,16H 0M 0S,40,3,15,6,64,NA
2023-01-29,17H 0M 0S,39,4,15,6,65,84
2023-01-29,18H 0M 0S,37,4,14,6,67,84
2023-01-29,19H 0M 0S,33,6,14,6,67,84
2023-01-29,20H 0M 0S,27,8,14,6,67,84
2023-01-29,21H 0M 0S,8,NA,15,6,67,84
2023-01-29,22H 0M 0S,8,61,15,6,67,84
2023-01-29,23H 0M 0S,2,64,16,6,67,84
2023-01-30,0S,2,63,17,6,68,84
2023-01-30,1H 0M 0S,10,16,17,6,68,85
2023-01-30,2H 0M 0S,12,12,17,6,67,85
2023-01-30,3H 0M 0S,10,10,17,6,65,82
2023-01-30,4H 0M 0S,6,10,17,6,65,84
2023-01-30,5H 0M 0S,3,13,16,6,64,85
2023-01-30,6H 0M 0S,2,13,16,6,64,85
2023-01-30,7H 0M 0S,1,14,15,6,65,85
2023-01-30,8H 0M 0S,1,16,15,6,67,87
2023-01-30,9H 0M 0S,7,18,16,6,68,87
2023-01-30,10H 0M 0S,11,63,16,6,68,87
2023-01-30,11H 0M 0S,21,20,17,6,68,88
2023-01-30,12H 0M 0S,29,18,17,4,70,90
2023-01-30,13H 0M 0S,39,12,18,4,70,88
2023-01-30,14H 0M 0S,46,7,18,4,70,88
2023-01-30,15H 0M 0S,44,5,17,4,71,88
2023-01-30,16H 0M 0S,41,5,17,4,71,87
2023-01-30,17H 0M 0S,41,4,16,4,73,87
2023-01-30,18H 0M 0S,41,5,15,4,73,87
2023-01-30,19H 0M 0S,36,8,15,4,74,87
2023-01-30,20H 0M 0S,26,13,15,4,74,87
2023-01-30,21H 0M 0S,7,62,15,4,76,88
2023-01-30,22H 0M 0S,3,NA,15,4,77,88
2023-01-30,23H 0M 0S,2,NA,16,4,78,90
2023-01-31,0S,7,20,16,4,78,90
2023-01-31,1H 0M 0S,9,15,16,4,78,90
2023-01-31,2H 0M 0S,9,13,17,4,78,90
2023-01-31,3H 0M 0S,4,14,17,4,78,90
2023-01-31,4H 0M 0S,3,15,17,4,80,91
2023-01-31,5H 0M 0S,1,14,17,4,83,94
2023-01-31,6H 0M 0S,4,14,17,4,83,94
2023-01-31,7H 0M 0S,1,14,17,4,83,96
2023-01-31,8H 0M 0S,1,14,17,4,83,96
2023-01-31,9H 0M 0S,3,18,18,4,84,96
2023-01-31,10H 0M 0S,5,NA,20,4,87,96
2023-01-31,11H 0M 0S,15,NA,21,4,88,94
2023-01-31,12H 0M 0S,27,12,20,4,90,94
2023-01-31,13H 0M 0S,34,6,20,4,88,94
2023-01-31,14H 0M 0S,32,5,20,4,88,93
2023-01-31,15H 0M 0S,31,6,20,4,87,93
2023-01-31,16H 0M 0S,30,5,19,4,87,93
2023-01-31,17H 0M 0S,30,4,17,4,84,93
2023-01-31,18H 0M 0S,29,5,16,4,84,93
2023-01-31,19H 0M 0S,22,10,15,4,84,94
2023-01-31,20H 0M 0S,11,19,15,4,84,94
2023-01-31,21H 0M 0S,12,18,15,4,83,94
2023-01-31,22H 0M 0S,11,64,16,4,83,94
2023-01-31,23H 0M 0S,15,19,16,4,81,94
2023-02-01,0S,21,11,16,4,81,93
2023-02-01,1H 0M 0S,14,13,17,4,83,94
2023-02-01,2H 0M 0S,9,11,17,4,81,94
2023-02-01,3H 0M 0S,9,11,17,4,81,94
2023-02-01,4H 0M 0S,9,11,16,4,80,93
2023-02-01,5H 0M 0S,4,11,16,4,78,91
2023-02-01,6H 0M 0S,1,12,16,4,80,90
2023-02-01,7H 0M 0S,1,12,15,4,80,88
2023-02-01,8H 0M 0S,1,13,16,4,80,90
2023-02-01,9H 0M 0S,4,14,16,4,78,90
2023-02-01,10H 0M 0S,7,19,17,4,77,90
2023-02-01,11H 0M 0S,16,62,17,4,74,90
2023-02-01,12H 0M 0S,26,62,17,4,76,88
2023-02-01,13H 0M 0S,31,15,18,4,77,90
2023-02-01,14H 0M 0S,34,7,18,4,78,90
2023-02-01,15H 0M 0S,38,4,17,4,78,90
2023-02-01,16H 0M 0S,33,5,16,4,78,90
2023-02-01,17H 0M 0S,33,4,16,4,78,90
2023-02-01,18H 0M 0S,31,4,15,4,80,88
2023-02-01,19H 0M 0S,26,8,15,4,80,88
2023-02-01,20H 0M 0S,21,12,15,4,80,88
2023-02-01,21H 0M 0S,12,19,15,4,81,90
2023-02-01,22H 0M 0S,14,17,15,4,80,90
2023-02-01,23H 0M 0S,15,14,16,4,78,88
2023-02-02,0S,16,11,16,4,77,88
2023-02-02,1H 0M 0S,16,10,16,4,76,87
2023-02-02,2H 0M 0S,19,9,16,4,76,87
2023-02-02,3H 0M 0S,15,9,16,4,74,87
2023-02-02,4H 0M 0S,3,14,16,4,74,88
2023-02-02,5H 0M 0S,2,15,16,4,74,87
2023-02-02,6H 0M 0S,3,13,16,4,74,90
2023-02-02,7H 0M 0S,1,13,16,4,76,91
2023-02-02,8H 0M 0S,1,14,17,4,76,91
2023-02-02,9H 0M 0S,3,16,18,4,77,91
2023-02-02,10H 0M 0S,9,64,20,4,77,91
2023-02-02,11H 0M 0S,21,NA,21,4,78,90
2023-02-02,12H 0M 0S,31,15,21,4,78,90
2023-02-02,13H 0M 0S,39,15,21,4,77,90
2023-02-02,14H 0M 0S,51,14,21,4,77,91
2023-02-02,15H 0M 0S,51,9,20,4,78,91
2023-02-02,16H 0M 0S,45,5,19,4,78,93
2023-02-02,17H 0M 0S,41,5,18,4,80,93
2023-02-02,18H 0M 0S,39,6,17,4,80,93
2023-02-02,19H 0M 0S,31,9,16,4,80,93
2023-02-02,20H 0M 0S,16,NA,16,4,80,93
2023-02-02,21H 0M 0S,15,63,16,4,80,94
2023-02-02,22H 0M 0S,16,17,16,4,81,94
2023-02-02,23H 0M 0S,24,11,17,4,81,94
2023-02-03,0S,21,10,17,4,80,94
2023-02-03,1H 0M 0S,20,10,17,4,81,94
2023-02-03,2H 0M 0S,21,9,17,4,81,96
2023-02-03,3H 0M 0S,21,7,17,4,80,96
2023-02-03,4H 0M 0S,19,6,16,4,80,94
2023-02-03,5H 0M 0S,15,6,16,4,78,93
2023-02-03,6H 0M 0S,6,10,16,4,77,91
2023-02-03,7H 0M 0S,3,14,16,4,76,91
2023-02-03,8H 0M 0S,5,13,16,4,73,90
2023-02-03,9H 0M 0S,7,15,16,4,70,90
2023-02-03,10H 0M 0S,15,16,16,4,67,90
2023-02-03,11H 0M 0S,19,16,17,4,65,91
2023-02-03,12H 0M 0S,24,10,17,4,65,91
2023-02-03,13H 0M 0S,29,12,17,4,65,91
2023-02-03,14H 0M 0S,31,9,16,2,65,90
2023-02-03,15H 0M 0S,31,7,16,2,65,88
2023-02-03,16H 0M 0S,29,9,16,2,65,88
2023-02-03,17H 0M 0S,24,8,15,2,68,88
2023-02-03,18H 0M 0S,19,10,15,2,71,88
2023-02-03,19H 0M 0S,14,13,14,2,76,88
2023-02-03,20H 0M 0S,11,15,14,2,78,88
2023-02-03,21H 0M 0S,9,13,14,2,78,87
2023-02-03,22H 0M 0S,10,12,13,2,77,87
2023-02-03,23H 0M 0S,10,9,12,2,76,87
2023-02-04,0S,8,10,12,2,76,85
2023-02-04,1H 0M 0S,9,9,11,2,73,NA
2023-02-04,2H 0M 0S,11,7,11,2,73,NA
2023-02-04,3H 0M 0S,14,5,10,2,71,NA
2023-02-04,4H 0M 0S,16,5,10,2,70,NA
2023-02-04,5H 0M 0S,13,7,10,2,68,NA
2023-02-04,6H 0M 0S,8,11,10,2,67,NA
2023-02-04,7H 0M 0S,5,12,10,2,65,NA
2023-02-04,8H 0M 0S,3,14,10,2,65,NA
2023-02-04,9H 0M 0S,6,14,11,2,65,NA
2023-02-04,10H 0M 0S,11,15,11,2,65,NA
2023-02-04,11H 0M 0S,15,18,12,2,65,NA
2023-02-04,12H 0M 0S,21,19,13,2,65,NA
2023-02-04,13H 0M 0S,27,7,13,2,65,NA
2023-02-04,14H 0M 0S,29,4,13,2,64,NA
2023-02-04,15H 0M 0S,26,5,13,2,63,NA
2023-02-04,16H 0M 0S,26,8,13,2,61,NA
2023-02-04,17H 0M 0S,28,4,13,2,57,NA
2023-02-04,18H 0M 0S,26,4,13,2,51,NA
2023-02-04,19H 0M 0S,23,6,12,2,43,NA
2023-02-04,20H 0M 0S,17,10,12,2,40,NA
2023-02-04,21H 0M 0S,11,13,12,2,40,NA
2023-02-04,22H 0M 0S,11,16,12,2,40,NA
2023-02-04,23H 0M 0S,8,18,13,2,41,NA
2023-02-05,0S,7,17,13,2,43,NA
2023-02-05,1H 0M 0S,2,17,14,2,45,NA
2023-02-05,2H 0M 0S,2,16,14,2,54,NA
2023-02-05,3H 0M 0S,4,13,15,2,57,NA
2023-02-05,4H 0M 0S,5,11,15,2,60,79
2023-02-05,5H 0M 0S,1,12,15,2,64,82
2023-02-05,6H 0M 0S,4,11,15,2,67,82
2023-02-05,7H 0M 0S,3,12,15,4,68,82
2023-02-05,8H 0M 0S,8,12,15,4,68,82
2023-02-05,9H 0M 0S,13,14,14,4,68,82
2023-02-05,10H 0M 0S,21,13,14,4,68,82
2023-02-05,11H 0M 0S,28,12,14,4,68,82
2023-02-05,12H 0M 0S,32,11,13,4,67,79
2023-02-05,13H 0M 0S,38,7,13,4,65,79
2023-02-05,14H 0M 0S,41,6,13,4,67,81
2023-02-05,15H 0M 0S,41,6,12,4,67,82
2023-02-05,16H 0M 0S,42,6,12,4,68,84
2023-02-05,17H 0M 0S,40,4,12,4,70,85
2023-02-05,18H 0M 0S,31,8,11,4,70,85
2023-02-05,19H 0M 0S,23,10,11,4,73,NA
2023-02-05,20H 0M 0S,22,11,11,4,74,NA
2023-02-05,21H 0M 0S,19,14,11,4,76,NA
2023-02-05,22H 0M 0S,14,15,12,4,76,NA
2023-02-05,23H 0M 0S,6,62,12,4,76,NA
2023-02-06,0S,11,17,13,4,76,NA
2023-02-06,1H 0M 0S,17,10,13,4,74,NA
2023-02-06,2H 0M 0S,13,8,13,2,71,NA
2023-02-06,3H 0M 0S,12,7,13,2,70,NA
2023-02-06,4H 0M 0S,9,8,13,2,68,NA
2023-02-06,5H 0M 0S,6,10,13,2,65,NA
2023-02-06,6H 0M 0S,7,10,12,2,63,NA
2023-02-06,7H 0M 0S,12,9,12,2,63,NA
2023-02-06,8H 0M 0S,10,13,12,2,63,NA
2023-02-06,9H 0M 0S,11,14,12,2,61,NA
2023-02-06,10H 0M 0S,16,14,12,2,61,NA
2023-02-06,11H 0M 0S,21,18,12,2,60,NA
2023-02-06,12H 0M 0S,24,12,13,2,61,NA
2023-02-06,13H 0M 0S,28,5,13,2,60,NA
2023-02-06,14H 0M 0S,29,4,13,2,58,NA
2023-02-06,15H 0M 0S,32,3,13,2,58,NA
2023-02-06,16H 0M 0S,31,3,13,2,57,NA
2023-02-06,17H 0M 0S,31,4,13,2,55,NA
2023-02-06,18H 0M 0S,29,4,13,2,55,NA
2023-02-06,19H 0M 0S,24,6,13,2,52,NA
2023-02-06,20H 0M 0S,15,11,13,2,51,NA
2023-02-06,21H 0M 0S,11,15,13,2,45,NA
2023-02-06,22H 0M 0S,10,13,14,2,45,72
2023-02-06,23H 0M 0S,11,11,14,2,44,72
2023-02-07,0S,9,11,14,2,41,73
2023-02-07,1H 0M 0S,9,10,14,2,41,73
2023-02-07,2H 0M 0S,6,13,15,2,41,73
2023-02-07,3H 0M 0S,2,14,15,2,43,72
2023-02-07,4H 0M 0S,3,13,15,2,44,73
2023-02-07,5H 0M 0S,1,13,15,2,44,73
2023-02-07,6H 0M 0S,1,11,15,2,45,75
2023-02-07,7H 0M 0S,1,11,15,2,51,76
2023-02-07,8H 0M 0S,1,13,16,4,52,78
2023-02-07,9H 0M 0S,3,16,17,4,54,NA
2023-02-07,10H 0M 0S,8,63,18,4,57,NA
2023-02-07,11H 0M 0S,18,63,18,4,58,NA
2023-02-07,12H 0M 0S,28,12,17,4,58,NA
2023-02-07,13H 0M 0S,36,10,17,4,58,NA
2023-02-07,14H 0M 0S,44,9,17,4,60,79
2023-02-07,15H 0M 0S,51,5,17,4,61,79
2023-02-07,16H 0M 0S,39,5,16,4,63,81
2023-02-07,17H 0M 0S,35,4,15,4,65,82
2023-02-07,18H 0M 0S,36,6,13,4,67,82
2023-02-07,19H 0M 0S,33,8,13,4,67,82
2023-02-07,20H 0M 0S,29,12,13,4,68,82
2023-02-07,21H 0M 0S,16,NA,13,4,67,82
2023-02-07,22H 0M 0S,13,NA,14,4,67,82
2023-02-07,23H 0M 0S,11,20,14,4,67,81
2023-02-08,0S,3,66,14,4,68,82
2023-02-08,1H 0M 0S,1,66,15,4,73,84
2023-02-08,2H 0M 0S,2,65,15,4,74,85
2023-02-08,3H 0M 0S,1,63,16,4,76,87
2023-02-08,4H 0M 0S,2,61,16,4,77,87
2023-02-08,5H 0M 0S,1,20,16,4,78,85
2023-02-08,6H 0M 0S,1,61,15,4,81,87
2023-02-08,7H 0M 0S,1,18,15,4,83,87
2023-02-08,8H 0M 0S,1,19,16,4,83,87
2023-02-08,9H 0M 0S,3,61,16,4,86,87
2023-02-08,10H 0M 0S,8,NA,17,4,86,87
2023-02-08,11H 0M 0S,24,14,16,4,86,87
2023-02-08,12H 0M 0S,30,12,16,4,86,87
2023-02-08,13H 0M 0S,30,5,16,4,87,87
2023-02-08,14H 0M 0S,31,4,15,4,86,87
2023-02-08,15H 0M 0S,34,3,14,4,86,87
2023-02-08,16H 0M 0S,35,4,14,4,86,85
2023-02-08,17H 0M 0S,35,4,12,4,86,85
2023-02-08,18H 0M 0S,35,5,11,4,84,87
2023-02-08,19H 0M 0S,30,7,11,4,84,87
2023-02-08,20H 0M 0S,24,10,11,4,86,87
2023-02-08,21H 0M 0S,14,19,11,4,86,88
2023-02-08,22H 0M 0S,7,NA,12,4,86,88
2023-02-08,23H 0M 0S,3,NA,13,4,88,91
2023-02-09,0S,9,62,14,6,90,93
2023-02-09,1H 0M 0S,9,20,14,6,88,93
2023-02-09,2H 0M 0S,7,62,14,6,88,93
2023-02-09,3H 0M 0S,9,18,14,6,87,93
2023-02-09,4H 0M 0S,7,20,14,6,87,93
2023-02-09,5H 0M 0S,4,19,14,4,87,94
2023-02-09,6H 0M 0S,6,18,14,4,84,93
2023-02-09,7H 0M 0S,2,20,14,4,84,93
2023-02-09,8H 0M 0S,2,62,14,4,86,93
2023-02-09,9H 0M 0S,6,63,15,4,84,94
2023-02-09,10H 0M 0S,13,66,15,4,84,91
2023-02-09,11H 0M 0S,21,NA,15,4,86,91
2023-02-09,12H 0M 0S,32,13,16,4,87,93
2023-02-09,13H 0M 0S,36,6,15,4,88,93
2023-02-09,14H 0M 0S,36,5,15,4,88,93
2023-02-09,15H 0M 0S,38,4,14,4,88,93
2023-02-09,16H 0M 0S,35,4,13,4,90,93
2023-02-09,17H 0M 0S,32,6,13,4,88,94
2023-02-09,18H 0M 0S,31,6,12,4,88,94
2023-02-09,19H 0M 0S,31,8,11,4,88,94
2023-02-09,20H 0M 0S,26,11,11,4,90,96
2023-02-09,21H 0M 0S,16,15,12,4,91,96
2023-02-09,22H 0M 0S,13,20,12,4,93,97
2023-02-09,23H 0M 0S,15,15,12,4,91,96
2023-02-10,0S,15,14,13,4,91,96
2023-02-10,1H 0M 0S,16,13,13,4,91,96
2023-02-10,2H 0M 0S,17,9,13,4,90,96
2023-02-10,3H 0M 0S,16,9,13,4,88,96
2023-02-10,4H 0M 0S,17,8,13,4,87,94
2023-02-10,5H 0M 0S,12,9,13,4,86,94
2023-02-10,6H 0M 0S,3,14,13,4,86,94
2023-02-10,7H 0M 0S,1,16,13,4,87,96
2023-02-10,8H 0M 0S,1,16,14,4,87,97
2023-02-10,9H 0M 0S,3,18,15,4,88,102
2023-02-10,10H 0M 0S,11,63,16,4,90,102
2023-02-10,11H 0M 0S,20,65,16,4,88,102
2023-02-10,12H 0M 0S,28,64,17,4,88,102
2023-02-10,13H 0M 0S,36,13,17,4,88,103
2023-02-10,14H 0M 0S,42,5,17,4,88,103
2023-02-10,15H 0M 0S,45,4,16,4,88,103
2023-02-10,16H 0M 0S,44,4,15,4,88,102
2023-02-10,17H 0M 0S,37,5,14,4,87,102
2023-02-10,18H 0M 0S,26,10,13,4,101,103
2023-02-10,19H 0M 0S,16,14,13,4,104,107
2023-02-10,20H 0M 0S,11,15,12,4,106,108
2023-02-10,21H 0M 0S,9,12,12,4,106,108
2023-02-10,22H 0M 0S,8,11,12,4,105,108
2023-02-10,23H 0M 0S,6,13,13,4,104,108
2023-02-11,0S,8,11,13,4,103,107
2023-02-11,1H 0M 0S,11,9,13,4,103,106
2023-02-11,2H 0M 0S,14,7,13,4,103,104
2023-02-11,3H 0M 0S,11,7,13,4,102,103
2023-02-11,4H 0M 0S,11,7,12,4,102,102
