"Fecha","Horas","O3","O3_8Hrs","NO2","CO_8Hrs","SO2_24Hrs","PM_10_12Hrs","PM_2.5_12Hrs"
2022-07-15,4H 0M 0S,25,15,7,125,1,21,NA
2022-07-15,5H 0M 0S,19,16,8,122,1,15,NA
2022-07-15,6H 0M 0S,8,15,21,121,1,12,NA
2022-07-15,7H 0M 0S,NA,14,32,123,1,15,NA
2022-07-15,8H 0M 0S,NA,13,35,128,1,19,16
2022-07-15,9H 0M 0S,2,11,42,136,1,22,16
2022-07-15,10H 0M 0S,8,12,38,138,1,20,NA
2022-07-15,11H 0M 0S,20,14,32,139,1,20,NA
2022-07-15,12H 0M 0S,30,15,27,143,1,18,NA
2022-07-15,13H 0M 0S,38,18,23,145,1,25,NA
2022-07-15,14H 0M 0S,38,23,16,145,2,21,NA
2022-07-15,15H 0M 0S,34,24,13,143,2,33,NA
2022-07-15,16H 0M 0S,34,26,13,137,2,30,NA
2022-07-15,17H 0M 0S,38,30,16,128,2,30,NA
2022-07-15,18H 0M 0S,34,33,20,124,2,33,NA
2022-07-15,19H 0M 0S,22,34,37,126,2,47,NA
2022-07-15,20H 0M 0S,19,32,33,127,1,33,NA
2022-07-15,21H 0M 0S,11,29,40,130,2,26,NA
2022-07-15,22H 0M 0S,12,26,28,132,2,26,NA
2022-07-15,23H 0M 0S,17,23,18,131,2,19,NA
2022-07-16,0S,18,21,15,131,2,29,NA
2022-07-16,1H 0M 0S,14,18,19,129,2,32,16
2022-07-16,2H 0M 0S,14,16,17,126,2,38,22
2022-07-16,3H 0M 0S,17,15,12,120,2,44,16
2022-07-16,4H 0M 0S,17,15,10,113,2,42,12
2022-07-16,5H 0M 0S,7,15,21,109,2,43,16
2022-07-16,6H 0M 0S,NA,15,33,110,2,49,19
2022-07-16,7H 0M 0S,NA,15,34,113,2,54,16
2022-07-16,8H 0M 0S,1,12,31,119,2,54,16
2022-07-16,9H 0M 0S,4,10,34,125,2,47,15
2022-07-16,10H 0M 0S,9,9,40,132,2,50,NA
2022-07-16,11H 0M 0S,22,10,30,136,2,46,NA
2022-07-16,12H 0M 0S,33,13,18,138,2,38,NA
2022-07-16,13H 0M 0S,42,19,9,136,1,25,NA
2022-07-16,14H 0M 0S,43,22,12,131,1,25,NA
2022-07-16,15H 0M 0S,40,24,10,124,1,19,15
2022-07-16,16H 0M 0S,39,29,11,118,1,18,11
2022-07-16,17H 0M 0S,39,33,10,112,1,14,11
2022-07-16,18H 0M 0S,37,37,8,104,1,21,20
2022-07-16,19H 0M 0S,37,39,9,101,1,19,14
2022-07-16,20H 0M 0S,22,37,24,102,1,26,14
2022-07-16,21H 0M 0S,21,35,21,105,1,38,22
2022-07-16,22H 0M 0S,14,31,26,108,1,40,NA
2022-07-16,23H 0M 0S,20,29,16,109,1,33,NA
2022-07-17,0S,21,26,14,108,1,28,NA
2022-07-17,1H 0M 0S,21,24,13,108,1,29,NA
2022-07-17,2H 0M 0S,11,21,23,108,1,34,20
2022-07-17,3H 0M 0S,16,18,17,108,1,38,20
2022-07-17,4H 0M 0S,6,16,30,106,1,37,13
2022-07-17,5H 0M 0S,4,14,31,104,1,39,10
2022-07-17,6H 0M 0S,2,13,34,102,1,43,16
2022-07-17,7H 0M 0S,NA,12,31,105,1,42,20
2022-07-17,8H 0M 0S,2,9,30,109,1,48,26
2022-07-17,9H 0M 0S,6,7,27,112,1,46,16
2022-07-17,10H 0M 0S,16,7,26,115,1,33,16
2022-07-17,11H 0M 0S,26,9,22,117,1,31,NA
2022-07-17,12H 0M 0S,39,14,15,117,1,33,NA
2022-07-17,13H 0M 0S,48,20,20,118,1,40,28
2022-07-17,14H 0M 0S,68,29,13,117,1,34,28
2022-07-17,15H 0M 0S,65,34,13,112,1,30,19
2022-07-17,16H 0M 0S,61,41,8,108,1,26,11
2022-07-17,17H 0M 0S,57,48,9,102,1,24,11
2022-07-17,18H 0M 0S,55,52,8,98,1,34,11
2022-07-17,19H 0M 0S,40,54,13,96,1,44,38
2022-07-17,20H 0M 0S,14,51,35,98,1,64,NA
2022-07-17,21H 0M 0S,10,46,39,102,1,51,32
2022-07-17,22H 0M 0S,9,39,41,105,1,38,NA
2022-07-17,23H 0M 0S,11,32,36,108,1,27,NA
2022-07-18,0S,10,26,39,112,1,29,NA
2022-07-18,1H 0M 0S,4,19,40,115,1,28,21
2022-07-18,2H 0M 0S,NA,14,42,120,1,37,27
2022-07-18,3H 0M 0S,7,9,27,121,1,35,26
2022-07-18,4H 0M 0S,4,8,24,118,1,32,23
2022-07-18,5H 0M 0S,9,8,23,111,1,29,23
2022-07-18,6H 0M 0S,4,7,33,107,1,27,NA
2022-07-18,7H 0M 0S,NA,6,37,108,1,27,NA
2022-07-18,8H 0M 0S,NA,NA,38,114,1,36,24
2022-07-18,9H 0M 0S,1,NA,46,122,2,42,24
2022-07-18,10H 0M 0S,4,5,NA,133,2,44,NA
2022-07-18,11H 0M 0S,16,6,NA,141,2,54,NA
2022-07-18,12H 0M 0S,38,12,29,141,2,56,NA
2022-07-18,13H 0M 0S,54,20,31,144,2,43,33
2022-07-18,14H 0M 0S,74,31,25,145,2,42,35
2022-07-18,15H 0M 0S,65,36,13,140,2,35,27
2022-07-18,16H 0M 0S,58,39,11,128,2,25,27
2022-07-18,17H 0M 0S,53,45,10,114,2,24,23
2022-07-18,18H 0M 0S,47,51,12,99,2,16,NA
2022-07-18,19H 0M 0S,32,53,21,89,2,29,NA
2022-07-18,20H 0M 0S,26,51,25,88,2,28,NA
2022-07-18,21H 0M 0S,30,48,22,85,2,27,21
2022-07-18,22H 0M 0S,17,41,34,84,2,28,24
2022-07-18,23H 0M 0S,13,35,37,86,2,37,31
2022-07-19,0S,10,29,37,89,2,45,36
2022-07-19,1H 0M 0S,6,23,34,91,2,54,39
2022-07-19,2H 0M 0S,16,19,24,91,2,36,25
2022-07-19,3H 0M 0S,20,17,16,88,2,34,18
2022-07-19,4H 0M 0S,8,15,25,86,2,29,19
2022-07-19,5H 0M 0S,1,11,27,86,2,35,20
2022-07-19,6H 0M 0S,NA,11,27,86,2,34,20
2022-07-19,7H 0M 0S,NA,10,29,89,2,38,31
2022-07-19,8H 0M 0S,NA,9,31,93,2,44,29
2022-07-19,9H 0M 0S,3,8,35,100,2,46,29
2022-07-19,10H 0M 0S,12,7,30,105,2,43,NA
2022-07-19,11H 0M 0S,26,8,25,109,2,40,NA
2022-07-19,12H 0M 0S,39,14,20,111,2,28,NA
2022-07-19,13H 0M 0S,56,23,19,112,2,24,NA
2022-07-19,14H 0M 0S,76,30,17,113,2,26,NA
2022-07-19,15H 0M 0S,61,34,13,109,2,25,NA
2022-07-19,16H 0M 0S,48,40,9,102,2,20,NA
2022-07-19,17H 0M 0S,43,45,11,93,2,15,11
2022-07-19,18H 0M 0S,38,48,16,89,2,17,NA
2022-07-19,19H 0M 0S,30,49,20,88,2,23,16
2022-07-19,20H 0M 0S,27,47,17,88,2,28,17
2022-07-19,21H 0M 0S,25,44,21,88,2,30,17
2022-07-19,22H 0M 0S,27,37,13,86,2,26,NA
2022-07-19,23H 0M 0S,21,32,15,87,2,24,NA
2022-07-20,0S,19,29,15,89,2,32,NA
2022-07-20,1H 0M 0S,24,26,8,88,2,22,NA
2022-07-20,2H 0M 0S,23,25,7,87,2,16,7
2022-07-20,3H 0M 0S,7,22,28,86,2,21,7
2022-07-20,4H 0M 0S,5,19,32,87,2,34,27
2022-07-20,5H 0M 0S,5,16,28,86,2,30,NA
2022-07-20,6H 0M 0S,1,13,37,90,2,35,22
2022-07-20,7H 0M 0S,NA,12,33,93,2,38,22
2022-07-20,8H 0M 0S,NA,11,31,98,2,41,24
2022-07-20,9H 0M 0S,2,7,32,106,2,42,16
2022-07-20,10H 0M 0S,9,5,33,113,2,38,16
2022-07-20,11H 0M 0S,23,8,28,114,2,27,NA
2022-07-20,12H 0M 0S,36,13,15,113,2,19,NA
2022-07-20,13H 0M 0S,43,19,19,113,2,14,NA
2022-07-20,14H 0M 0S,60,29,13,112,2,16,NA
2022-07-20,15H 0M 0S,69,35,11,109,2,19,NA
2022-07-20,16H 0M 0S,75,40,11,103,2,23,16
2022-07-20,17H 0M 0S,79,49,10,96,2,19,16
2022-07-20,18H 0M 0S,62,56,30,94,2,48,46
2022-07-20,19H 0M 0S,41,58,41,96,2,52,39
2022-07-20,20H 0M 0S,31,58,38,101,2,43,25
2022-07-20,21H 0M 0S,25,55,43,106,2,38,23
2022-07-20,22H 0M 0S,29,51,26,106,2,30,18
2022-07-20,23H 0M 0S,26,46,24,108,2,30,18
2022-07-21,0S,20,39,24,109,2,35,26
2022-07-21,1H 0M 0S,5,30,44,113,2,38,34
2022-07-21,2H 0M 0S,21,25,18,111,2,40,34
2022-07-21,3H 0M 0S,11,21,32,107,2,37,NA
2022-07-21,4H 0M 0S,NA,20,38,104,2,37,NA
2022-07-21,5H 0M 0S,3,16,36,100,2,37,18
2022-07-21,6H 0M 0S,3,13,33,100,2,42,23
2022-07-21,7H 0M 0S,NA,11,41,101,2,40,22
2022-07-21,8H 0M 0S,2,8,44,105,2,37,19
2022-07-21,9H 0M 0S,7,8,41,105,2,38,19
2022-07-21,10H 0M 0S,15,7,43,110,2,34,19
2022-07-21,11H 0M 0S,29,10,36,111,2,31,NA
2022-07-21,12H 0M 0S,44,15,23,109,2,26,NA
2022-07-21,13H 0M 0S,55,22,20,107,2,23,NA
2022-07-21,14H 0M 0S,65,31,20,106,2,19,NA
2022-07-21,15H 0M 0S,76,37,27,104,2,19,NA
2022-07-21,16H 0M 0S,99,49,19,99,2,19,NA
2022-07-21,17H 0M 0S,102,61,15,94,2,21,19
2022-07-21,18H 0M 0S,76,68,11,88,2,27,19
2022-07-21,19H 0M 0S,63,73,16,85,2,28,20
2022-07-21,20H 0M 0S,41,72,31,86,2,36,12
2022-07-21,21H 0M 0S,31,69,38,86,2,46,17
2022-07-21,22H 0M 0S,34,65,25,87,2,52,20
2022-07-21,23H 0M 0S,30,60,22,86,2,48,23
2022-07-22,0S,18,49,32,88,2,44,23
2022-07-22,1H 0M 0S,20,39,30,89,2,45,24
2022-07-22,2H 0M 0S,14,31,34,90,2,45,15
2022-07-22,3H 0M 0S,21,26,21,90,2,41,20
2022-07-22,4H 0M 0S,21,24,19,88,2,34,20
2022-07-22,5H 0M 0S,18,22,24,86,2,31,16
2022-07-22,6H 0M 0S,7,19,32,86,2,36,14
2022-07-22,7H 0M 0S,NA,15,38,88,2,39,22
2022-07-22,8H 0M 0S,1,13,41,91,2,44,26
2022-07-22,9H 0M 0S,4,11,44,100,2,51,25
2022-07-22,10H 0M 0S,14,11,44,112,2,51,25
2022-07-22,11H 0M 0S,34,12,25,121,2,42,NA
2022-07-22,12H 0M 0S,47,16,24,131,2,35,NA
2022-07-22,13H 0M 0S,60,21,21,140,2,33,29
2022-07-22,14H 0M 0S,74,29,17,147,2,28,29
2022-07-22,15H 0M 0S,83,40,14,152,2,28,22
2022-07-22,16H 0M 0S,84,50,14,154,2,26,12
2022-07-22,17H 0M 0S,74,59,12,151,2,29,21
2022-07-22,18H 0M 0S,44,63,24,147,2,45,36
2022-07-22,19H 0M 0S,14,60,NA,153,2,74,60
2022-07-22,20H 0M 0S,14,56,48,157,2,47,60
2022-07-22,21H 0M 0S,12,50,45,163,2,43,34
2022-07-22,22H 0M 0S,10,42,46,168,2,37,24
2022-07-22,23H 0M 0S,8,33,42,171,2,35,26
2022-07-23,0S,18,24,26,172,2,33,26
2022-07-23,1H 0M 0S,18,17,21,173,2,28,17
2022-07-23,2H 0M 0S,14,14,25,171,2,26,NA
2022-07-23,3H 0M 0S,15,14,23,163,2,26,19
2022-07-23,4H 0M 0S,16,14,18,157,2,25,18
2022-07-23,5H 0M 0S,15,14,18,149,2,25,18
2022-07-23,6H 0M 0S,9,14,26,142,2,22,NA
2022-07-23,7H 0M 0S,2,13,43,140,2,22,NA
2022-07-23,8H 0M 0S,1,11,48,143,2,25,NA
2022-07-23,9H 0M 0S,3,9,46,148,2,25,NA
2022-07-23,10H 0M 0S,8,9,43,156,2,31,NA
2022-07-23,11H 0M 0S,23,10,38,159,2,27,NA
2022-07-23,12H 0M 0S,32,12,16,157,2,24,NA
2022-07-23,13H 0M 0S,34,14,13,156,2,21,NA
2022-07-23,14H 0M 0S,42,18,15,156,2,16,NA
2022-07-23,15H 0M 0S,48,24,11,152,2,12,NA
2022-07-23,16H 0M 0S,49,30,9,145,2,13,NA
2022-07-23,17H 0M 0S,46,35,13,138,2,13,NA
2022-07-23,18H 0M 0S,42,40,11,129,2,NA,NA
2022-07-23,19H 0M 0S,40,42,12,125,2,NA,NA
2022-07-23,20H 0M 0S,31,42,20,126,2,27,26
2022-07-23,21H 0M 0S,28,41,22,127,1,26,NA
2022-07-23,22H 0M 0S,26,39,18,128,1,23,NA
2022-07-23,23H 0M 0S,24,36,19,130,1,23,NA
2022-07-24,0S,29,33,16,132,1,20,NA
2022-07-24,1H 0M 0S,27,31,17,133,1,19,NA
2022-07-24,2H 0M 0S,26,29,18,133,1,17,9
2022-07-24,3H 0M 0S,26,27,17,134,1,16,9
2022-07-24,4H 0M 0S,24,26,15,135,1,17,11
2022-07-24,5H 0M 0S,16,25,21,134,1,15,NA
2022-07-24,6H 0M 0S,14,23,21,132,1,16,NA
2022-07-24,7H 0M 0S,4,21,34,132,1,15,NA
2022-07-24,8H 0M 0S,3,18,34,133,1,18,12
2022-07-24,9H 0M 0S,10,15,31,136,1,26,12
2022-07-24,10H 0M 0S,26,15,23,137,1,28,NA
2022-07-24,11H 0M 0S,32,16,26,139,1,19,NA
2022-07-24,12H 0M 0S,46,19,17,139,1,20,NA
2022-07-24,13H 0M 0S,52,23,9,139,1,16,NA
2022-07-24,14H 0M 0S,55,29,9,139,1,13,NA
2022-07-24,15H 0M 0S,54,35,10,137,1,13,NA
2022-07-24,16H 0M 0S,54,41,10,135,1,11,NA
2022-07-24,17H 0M 0S,50,46,12,132,1,16,NA
2022-07-24,18H 0M 0S,22,46,18,131,1,38,NA
2022-07-24,19H 0M 0S,15,44,24,132,1,28,NA
2022-07-24,20H 0M 0S,18,40,22,133,1,16,NA
2022-07-24,21H 0M 0S,17,36,21,135,1,16,NA
2022-07-24,22H 0M 0S,9,30,28,138,1,15,NA
2022-07-24,23H 0M 0S,4,24,34,141,1,16,13
2022-07-25,0S,3,17,34,144,1,16,NA
2022-07-25,1H 0M 0S,10,12,22,145,1,15,NA
2022-07-25,2H 0M 0S,5,10,25,144,1,13,NA
2022-07-25,3H 0M 0S,2,9,26,144,1,16,NA
2022-07-25,4H 0M 0S,4,7,24,142,1,16,NA
2022-07-25,5H 0M 0S,3,5,24,142,1,17,NA
2022-07-25,6H 0M 0S,NA,4,25,141,1,22,14
2022-07-25,7H 0M 0S,NA,5,26,144,1,27,23
2022-07-25,8H 0M 0S,NA,NA,31,150,1,31,21
2022-07-25,9H 0M 0S,1,NA,38,162,1,32,21
2022-07-25,10H 0M 0S,5,NA,47,173,1,32,NA
2022-07-25,11H 0M 0S,9,NA,NA,184,2,46,NA
2022-07-25,12H 0M 0S,23,NA,37,189,2,47,NA
2022-07-25,13H 0M 0S,40,NA,29,192,2,38,18
2022-07-25,14H 0M 0S,46,21,19,192,2,32,18
2022-07-25,15H 0M 0S,44,24,13,188,2,24,NA
2022-07-25,16H 0M 0S,37,26,18,181,2,24,NA
2022-07-25,17H 0M 0S,31,29,18,170,2,22,16
2022-07-25,18H 0M 0S,28,32,23,160,2,18,16
2022-07-25,19H 0M 0S,23,34,28,151,2,21,16
2022-07-25,20H 0M 0S,21,34,32,148,2,32,23
2022-07-25,21H 0M 0S,10,30,33,147,2,38,26
2022-07-25,22H 0M 0S,7,25,38,148,2,39,28
2022-07-25,23H 0M 0S,5,20,44,148,2,33,28
2022-07-26,0S,25,19,16,145,2,33,24
2022-07-26,1H 0M 0S,17,17,24,143,2,22,NA
2022-07-26,2H 0M 0S,19,16,19,140,2,23,23
2022-07-26,3H 0M 0S,18,15,18,136,2,19,16
2022-07-26,4H 0M 0S,20,15,15,130,2,14,16
2022-07-26,5H 0M 0S,NA,16,30,123,2,19,15
2022-07-26,6H 0M 0S,NA,17,31,114,2,22,20
2022-07-26,7H 0M 0S,NA,NA,36,112,2,28,16
2022-07-26,8H 0M 0S,NA,NA,38,122,2,38,19
2022-07-26,9H 0M 0S,2,NA,39,128,2,38,19
2022-07-26,10H 0M 0S,13,NA,36,130,2,29,NA
2022-07-26,11H 0M 0S,26,NA,34,135,2,27,NA
2022-07-26,12H 0M 0S,36,NA,42,143,2,29,NA
2022-07-26,13H 0M 0S,44,NA,23,147,2,27,NA
2022-07-26,14H 0M 0S,47,28,12,151,2,18,NA
2022-07-26,15H 0M 0S,48,31,8,152,2,13,NA
2022-07-26,16H 0M 0S,47,33,10,145,2,11,NA
2022-07-26,17H 0M 0S,45,38,9,139,2,12,NA
2022-07-26,18H 0M 0S,37,41,12,138,2,16,NA
2022-07-26,19H 0M 0S,29,42,25,138,2,28,NA
2022-07-26,20H 0M 0S,20,40,36,138,2,38,39
2022-07-26,21H 0M 0S,19,37,26,138,2,28,39
2022-07-26,22H 0M 0S,21,33,22,141,2,29,NA
2022-07-26,23H 0M 0S,12,29,36,143,2,22,NA
2022-07-27,0S,18,25,22,143,2,19,NA
2022-07-27,1H 0M 0S,14,21,24,143,2,18,NA
2022-07-27,2H 0M 0S,9,18,29,145,2,18,NA
2022-07-27,3H 0M 0S,20,17,18,143,2,19,16
2022-07-27,4H 0M 0S,20,17,18,139,2,16,NA
2022-07-27,5H 0M 0S,12,16,26,136,2,17,8
2022-07-27,6H 0M 0S,4,14,40,135,2,21,6
2022-07-27,7H 0M 0S,NA,14,41,136,1,26,17
2022-07-27,8H 0M 0S,NA,13,40,145,1,29,17
2022-07-27,9H 0M 0S,3,11,45,158,1,37,NA
2022-07-27,10H 0M 0S,15,12,33,161,1,31,NA
2022-07-27,11H 0M 0S,34,15,23,163,1,21,NA
2022-07-27,12H 0M 0S,49,20,21,165,1,18,NA
2022-07-27,13H 0M 0S,60,28,23,167,1,19,NA
2022-07-27,14H 0M 0S,51,35,26,168,1,20,NA
2022-07-27,15H 0M 0S,39,36,34,169,1,31,NA
2022-07-27,16H 0M 0S,49,38,24,161,2,23,NA
2022-07-27,17H 0M 0S,42,42,17,149,2,18,NA
2022-07-27,18H 0M 0S,27,44,37,146,2,29,NA
2022-07-27,19H 0M 0S,24,43,37,147,2,26,NA
2022-07-27,20H 0M 0S,22,39,40,149,2,22,NA
2022-07-27,21H 0M 0S,21,34,36,151,2,19,NA
2022-07-27,22H 0M 0S,11,29,45,154,2,22,NA
2022-07-27,23H 0M 0S,12,26,39,155,2,19,NA
2022-07-28,0S,12,21,35,156,2,22,NA
2022-07-28,1H 0M 0S,10,17,39,160,2,22,NA
2022-07-28,2H 0M 0S,5,15,35,160,2,24,23
2022-07-28,3H 0M 0S,1,12,38,160,2,25,22
2022-07-28,4H 0M 0S,NA,10,34,160,2,28,14
2022-07-28,5H 0M 0S,2,8,31,158,2,27,9
2022-07-28,6H 0M 0S,NA,7,37,155,2,31,15
2022-07-28,7H 0M 0S,NA,NA,43,158,2,34,19
2022-07-28,8H 0M 0S,NA,NA,38,165,2,35,23
2022-07-28,9H 0M 0S,3,NA,41,170,2,37,23
2022-07-28,10H 0M 0S,13,NA,34,172,2,29,NA
2022-07-28,11H 0M 0S,28,NA,24,171,2,20,NA
2022-07-28,12H 0M 0S,32,NA,31,170,2,20,NA
2022-07-28,13H 0M 0S,45,NA,28,172,2,20,NA
2022-07-28,14H 0M 0S,65,31,22,170,2,20,NA
2022-07-28,15H 0M 0S,73,37,20,163,2,25,NA
2022-07-28,16H 0M 0S,60,40,38,154,2,26,NA
2022-07-28,17H 0M 0S,70,48,20,142,2,20,NA
2022-07-28,18H 0M 0S,34,51,18,134,2,41,NA
2022-07-28,19H 0M 0S,28,51,21,132,2,35,NA
2022-07-28,20H 0M 0S,16,49,34,131,2,27,NA
2022-07-28,21H 0M 0S,20,46,26,127,2,21,NA
2022-07-28,22H 0M 0S,17,40,35,123,2,16,NA
2022-07-28,23H 0M 0S,18,33,28,121,2,12,NA
2022-07-29,0S,10,27,37,120,2,13,NA
2022-07-29,1H 0M 0S,4,18,41,127,2,22,NA
2022-07-29,2H 0M 0S,19,17,18,130,2,21,NA
2022-07-29,3H 0M 0S,15,15,21,130,2,19,NA
2022-07-29,4H 0M 0S,7,14,31,130,2,20,9
2022-07-29,5H 0M 0S,NA,13,31,131,2,20,11
2022-07-29,6H 0M 0S,NA,12,29,135,2,25,16
2022-07-29,7H 0M 0S,NA,NA,30,137,2,28,20
2022-07-29,8H 0M 0S,1,NA,42,149,2,36,21
2022-07-29,9H 0M 0S,1,NA,50,161,2,40,22
2022-07-29,10H 0M 0S,4,NA,46,169,2,37,22
2022-07-29,11H 0M 0S,9,NA,43,174,2,32,17
2022-07-29,12H 0M 0S,27,NA,24,171,2,26,NA
2022-07-29,13H 0M 0S,24,11,29,173,2,26,NA
2022-07-29,14H 0M 0S,15,12,43,175,2,39,NA
2022-07-29,15H 0M 0S,18,12,41,180,2,39,NA
2022-07-29,16H 0M 0S,23,15,40,171,2,18,NA
2022-07-29,17H 0M 0S,26,18,38,160,2,27,NA
2022-07-29,18H 0M 0S,35,22,26,153,2,26,NA
2022-07-29,19H 0M 0S,34,25,33,149,2,37,14
2022-07-29,20H 0M 0S,21,25,43,157,2,41,28
2022-07-29,21H 0M 0S,22,24,30,158,2,29,21
2022-07-29,22H 0M 0S,8,23,49,160,2,23,21
2022-07-29,23H 0M 0S,15,23,40,158,2,32,27
2022-07-30,0S,6,21,42,162,2,38,35
2022-07-30,1H 0M 0S,13,19,27,161,2,36,35
2022-07-30,2H 0M 0S,16,17,22,161,2,34,20
2022-07-30,3H 0M 0S,15,15,22,160,2,25,12
2022-07-30,4H 0M 0S,12,13,27,156,2,23,12
2022-07-30,5H 0M 0S,NA,12,38,156,2,25,14
2022-07-30,6H 0M 0S,NA,13,40,155,2,30,16
2022-07-30,7H 0M 0S,NA,NA,37,157,2,36,14
2022-07-30,8H 0M 0S,2,NA,37,158,2,37,14
2022-07-30,9H 0M 0S,10,NA,28,159,2,38,11
2022-07-30,10H 0M 0S,18,NA,25,161,2,32,NA
2022-07-30,11H 0M 0S,24,NA,26,164,2,28,NA
2022-07-30,12H 0M 0S,35,NA,32,167,2,26,NA
2022-07-30,13H 0M 0S,46,23,23,168,2,26,NA
2022-07-30,14H 0M 0S,55,27,21,167,2,28,NA
2022-07-30,15H 0M 0S,64,32,16,164,2,28,17
2022-07-30,16H 0M 0S,62,39,18,159,2,24,17
2022-07-30,17H 0M 0S,49,44,23,158,2,24,NA
2022-07-30,18H 0M 0S,40,47,24,157,2,34,NA
2022-07-30,19H 0M 0S,34,48,25,156,2,37,34
2022-07-30,20H 0M 0S,28,47,33,156,2,38,32
2022-07-30,21H 0M 0S,18,44,39,158,2,28,32
2022-07-30,22H 0M 0S,21,40,26,158,2,27,NA
2022-07-30,23H 0M 0S,22,34,17,158,2,28,NA
2022-07-31,0S,19,29,16,158,2,25,NA
2022-07-31,1H 0M 0S,18,25,17,157,2,24,NA
2022-07-31,2H 0M 0S,18,22,16,156,2,26,NA
2022-07-31,3H 0M 0S,21,21,15,154,2,22,NA
2022-07-31,4H 0M 0S,23,20,14,150,2,17,7
2022-07-31,5H 0M 0S,16,20,17,147,2,18,9
2022-07-31,6H 0M 0S,5,18,25,146,2,20,9
2022-07-31,7H 0M 0S,NA,17,29,148,1,27,21
2022-07-31,8H 0M 0S,NA,17,31,153,1,30,26
2022-07-31,9H 0M 0S,9,15,34,157,1,26,26
2022-07-31,10H 0M 0S,20,16,33,160,1,20,NA
2022-07-31,11H 0M 0S,31,17,26,161,1,23,NA
2022-07-31,12H 0M 0S,43,21,10,161,1,18,NA
2022-07-31,13H 0M 0S,48,26,11,160,1,11,NA
2022-07-31,14H 0M 0S,51,34,10,159,1,9,NA
2022-07-31,15H 0M 0S,53,36,8,155,1,9,NA
2022-07-31,16H 0M 0S,55,39,10,149,1,9,NA
2022-07-31,17H 0M 0S,52,44,14,145,1,12,NA
2022-07-31,18H 0M 0S,44,47,21,142,1,32,NA
2022-07-31,19H 0M 0S,40,48,22,142,1,27,NA
2022-07-31,20H 0M 0S,21,46,27,145,1,24,NA
2022-07-31,21H 0M 0S,17,42,28,147,1,20,NA
2022-07-31,22H 0M 0S,16,37,24,148,1,21,NA
2022-07-31,23H 0M 0S,16,33,23,149,1,19,NA
2022-08-01,0S,17,28,21,150,1,16,NA
2022-08-01,1H 0M 0S,21,24,16,149,1,13,NA
2022-08-01,2H 0M 0S,22,21,17,146,1,15,NA
2022-08-01,3H 0M 0S,24,19,13,143,1,13,NA
2022-08-01,4H 0M 0S,19,19,15,140,1,11,NA
2022-08-01,5H 0M 0S,9,18,24,138,1,11,NA
2022-08-01,6H 0M 0S,7,17,30,136,1,14,NA
2022-08-01,7H 0M 0S,NA,17,38,136,1,15,10
2022-08-01,8H 0M 0S,2,15,39,138,1,20,10
2022-08-01,9H 0M 0S,4,12,42,139,1,25,10
2022-08-01,10H 0M 0S,14,11,35,137,1,22,NA
2022-08-01,11H 0M 0S,24,11,31,136,1,18,NA
2022-08-01,12H 0M 0S,30,13,22,135,1,19,NA
2022-08-01,13H 0M 0S,34,16,14,131,1,14,NA
2022-08-01,14H 0M 0S,34,20,15,128,1,14,NA
2022-08-01,15H 0M 0S,28,21,15,126,1,19,NA
2022-08-01,16H 0M 0S,28,25,14,124,1,NA,NA
2022-08-01,17H 0M 0S,31,28,14,123,1,12,NA
2022-08-01,18H 0M 0S,28,30,21,126,1,24,NA
2022-08-01,19H 0M 0S,27,30,24,129,1,18,18
2022-08-01,20H 0M 0S,27,30,26,131,1,18,18
2022-08-01,21H 0M 0S,18,28,37,137,1,22,22
2022-08-01,22H 0M 0S,15,25,27,142,1,34,33
2022-08-01,23H 0M 0S,3,22,43,146,1,40,33
2022-08-02,0S,6,19,38,147,1,38,29
2022-08-02,1H 0M 0S,19,18,17,147,2,29,15
2022-08-02,2H 0M 0S,21,17,12,143,2,24,9
2022-08-02,3H 0M 0S,17,16,15,136,2,15,9
2022-08-02,4H 0M 0S,9,14,23,132,2,15,NA
2022-08-02,5H 0M 0S,1,11,32,132,2,23,NA
2022-08-02,6H 0M 0S,NA,10,36,133,2,32,24
2022-08-02,7H 0M 0S,NA,10,35,135,2,35,30
2022-08-02,8H 0M 0S,NA,11,34,143,2,35,30
2022-08-02,9H 0M 0S,2,8,37,153,2,36,30
2022-08-02,10H 0M 0S,8,6,40,164,2,35,NA
2022-08-02,11H 0M 0S,20,7,32,176,2,44,NA
2022-08-02,12H 0M 0S,34,11,22,180,2,38,NA
2022-08-02,13H 0M 0S,38,17,26,183,2,32,NA
2022-08-02,14H 0M 0S,40,24,23,181,2,30,NA
2022-08-02,15H 0M 0S,33,25,17,177,2,30,NA
2022-08-02,16H 0M 0S,32,26,17,169,2,17,NA
2022-08-02,17H 0M 0S,33,30,15,161,2,15,NA
2022-08-02,18H 0M 0S,33,33,15,154,2,16,NA
2022-08-02,19H 0M 0S,32,34,18,151,2,24,NA
2022-08-02,20H 0M 0S,23,33,24,151,2,27,NA
2022-08-02,21H 0M 0S,19,31,24,149,2,26,NA
2022-08-02,22H 0M 0S,21,28,21,148,2,23,NA
2022-08-02,23H 0M 0S,17,26,26,149,2,26,NA
2022-08-03,0S,11,24,34,150,2,30,NA
2022-08-03,1H 0M 0S,16,22,25,149,2,32,14
2022-08-03,2H 0M 0S,17,20,15,148,2,36,10
2022-08-03,3H 0M 0S,7,16,27,147,2,31,12
2022-08-03,4H 0M 0S,NA,15,36,146,2,36,12
