"Fecha","Horas","O3","NO2","CO","SO2","PM_10","PM_2.5"
2024-09-20,20H 0M 0S,4,19,7,2,36,63
2024-09-20,21H 0M 0S,4,16,7,2,38,63
2024-09-20,22H 0M 0S,5,15,7,2,38,63
2024-09-20,23H 0M 0S,2,16,8,2,38,63
2024-09-21,0S,5,11,8,2,38,63
2024-09-21,1H 0M 0S,4,10,8,2,38,63
2024-09-21,2H 0M 0S,1,11,8,2,39,63
2024-09-21,3H 0M 0S,1,11,8,2,39,63
2024-09-21,4H 0M 0S,1,11,7,2,39,61
2024-09-21,5H 0M 0S,1,10,7,2,39,61
2024-09-21,6H 0M 0S,1,10,7,2,38,61
2024-09-21,7H 0M 0S,1,8,7,2,38,61
2024-09-21,8H 0M 0S,2,10,7,2,38,61
2024-09-21,9H 0M 0S,8,12,8,2,38,61
2024-09-21,10H 0M 0S,14,9,7,2,36,61
2024-09-21,11H 0M 0S,24,5,7,2,36,63
2024-09-21,12H 0M 0S,35,6,7,2,36,63
2024-09-21,13H 0M 0S,37,7,7,2,36,63
2024-09-21,14H 0M 0S,34,4,7,2,35,63
2024-09-21,15H 0M 0S,36,4,6,2,35,63
2024-09-21,16H 0M 0S,33,3,5,2,35,63
2024-09-21,17H 0M 0S,34,3,4,2,34,NA
2024-09-21,18H 0M 0S,26,5,4,2,33,NA
2024-09-21,19H 0M 0S,20,7,4,2,34,NA
2024-09-21,20H 0M 0S,10,14,5,2,34,NA
2024-09-21,21H 0M 0S,14,10,5,2,34,NA
2024-09-21,22H 0M 0S,NA,NA,5,2,34,NA
2024-09-21,23H 0M 0S,NA,NA,5,2,34,NA
2024-09-22,0S,NA,NA,NA,2,34,NA
2024-09-22,1H 0M 0S,NA,NA,NA,2,34,NA
2024-09-22,2H 0M 0S,NA,NA,NA,2,33,NA
2024-09-22,3H 0M 0S,NA,NA,NA,NA,NA,NA
2024-09-22,4H 0M 0S,NA,NA,NA,NA,NA,NA
2024-09-22,5H 0M 0S,NA,NA,NA,NA,NA,NA
2024-09-22,6H 0M 0S,NA,NA,NA,NA,NA,NA
2024-09-22,7H 0M 0S,NA,NA,NA,NA,NA,NA
2024-09-22,8H 0M 0S,3,7,NA,NA,NA,NA
2024-09-22,9H 0M 0S,7,10,NA,NA,NA,NA
2024-09-22,10H 0M 0S,16,10,NA,NA,NA,NA
2024-09-22,11H 0M 0S,21,6,NA,NA,NA,NA
2024-09-22,12H 0M 0S,34,8,NA,NA,NA,NA
2024-09-22,13H 0M 0S,35,5,6,NA,NA,NA
2024-09-22,14H 0M 0S,29,3,6,NA,NA,NA
2024-09-22,15H 0M 0S,29,2,6,NA,NA,NA
2024-09-22,16H 0M 0S,29,3,5,NA,NA,NA
2024-09-22,17H 0M 0S,19,8,5,NA,NA,NA
2024-09-22,18H 0M 0S,14,10,5,NA,NA,NA
2024-09-22,19H 0M 0S,17,7,5,NA,NA,NA
2024-09-22,20H 0M 0S,NA,NA,5,NA,NA,NA
2024-09-22,21H 0M 0S,NA,NA,5,NA,NA,NA
2024-09-22,22H 0M 0S,NA,NA,NA,NA,NA,NA
2024-09-22,23H 0M 0S,NA,NA,NA,NA,NA,NA
2024-09-23,0S,NA,NA,NA,NA,NA,NA
2024-09-23,1H 0M 0S,NA,NA,NA,NA,NA,NA
2024-09-23,2H 0M 0S,NA,NA,NA,NA,NA,NA
2024-09-23,3H 0M 0S,NA,NA,NA,NA,NA,NA
2024-09-23,4H 0M 0S,NA,NA,NA,NA,NA,NA
2024-09-23,5H 0M 0S,NA,NA,NA,NA,NA,NA
2024-09-23,6H 0M 0S,NA,NA,NA,NA,NA,NA
2024-09-23,7H 0M 0S,NA,NA,NA,NA,NA,NA
2024-09-23,8H 0M 0S,NA,NA,NA,NA,NA,NA
2024-09-23,9H 0M 0S,NA,NA,NA,NA,NA,NA
2024-09-23,10H 0M 0S,NA,NA,NA,NA,NA,NA
2024-09-23,11H 0M 0S,NA,NA,NA,NA,NA,NA
2024-09-23,12H 0M 0S,NA,NA,NA,NA,NA,NA
2024-09-23,13H 0M 0S,NA,NA,NA,NA,NA,NA
2024-09-23,14H 0M 0S,36,7,NA,NA,NA,NA
2024-09-23,15H 0M 0S,31,6,NA,NA,NA,NA
2024-09-23,16H 0M 0S,21,4,NA,NA,NA,NA
2024-09-23,17H 0M 0S,18,4,NA,NA,NA,NA
2024-09-23,18H 0M 0S,16,6,NA,NA,NA,NA
2024-09-23,19H 0M 0S,11,9,4,NA,NA,NA
2024-09-23,20H 0M 0S,9,10,4,NA,NA,NA
2024-09-23,21H 0M 0S,6,10,5,NA,NA,NA
2024-09-23,22H 0M 0S,8,8,5,NA,NA,NA
2024-09-23,23H 0M 0S,5,8,5,NA,NA,NA
2024-09-24,0S,9,6,5,NA,NA,NA
2024-09-24,1H 0M 0S,7,6,5,NA,NA,NA
2024-09-24,2H 0M 0S,5,7,5,NA,NA,NA
2024-09-24,3H 0M 0S,5,7,4,NA,NA,NA
2024-09-24,4H 0M 0S,6,7,4,NA,NA,NA
2024-09-24,5H 0M 0S,9,5,3,NA,NA,NA
2024-09-24,6H 0M 0S,4,7,3,NA,25,NA
2024-09-24,7H 0M 0S,1,10,4,0,25,NA
2024-09-24,8H 0M 0S,2,10,4,0,26,52
2024-09-24,9H 0M 0S,4,10,5,0,28,52
2024-09-24,10H 0M 0S,5,10,5,0,28,52
2024-09-24,11H 0M 0S,9,12,6,0,28,52
2024-09-24,12H 0M 0S,11,12,7,0,28,52
2024-09-24,13H 0M 0S,16,10,7,0,30,52
2024-09-24,14H 0M 0S,21,7,7,0,29,52
2024-09-24,15H 0M 0S,18,7,7,0,29,42
2024-09-24,16H 0M 0S,21,5,6,0,28,42
2024-09-24,17H 0M 0S,19,4,6,0,28,42
2024-09-24,18H 0M 0S,15,6,5,0,28,42
2024-09-24,19H 0M 0S,11,10,5,0,26,42
2024-09-24,20H 0M 0S,9,10,5,0,26,38
2024-09-24,21H 0M 0S,10,9,5,0,26,38
2024-09-24,22H 0M 0S,7,10,5,0,26,42
2024-09-24,23H 0M 0S,6,12,5,0,26,38
2024-09-25,0S,7,11,5,2,26,38
2024-09-25,1H 0M 0S,9,9,5,2,26,42
2024-09-25,2H 0M 0S,9,9,5,2,26,42
2024-09-25,3H 0M 0S,8,9,5,2,26,42
2024-09-25,4H 0M 0S,4,9,4,2,28,52
2024-09-25,5H 0M 0S,7,7,4,2,28,52
2024-09-25,6H 0M 0S,4,8,4,2,28,52
2024-09-25,7H 0M 0S,3,9,4,2,28,54
2024-09-25,8H 0M 0S,2,11,4,2,28,52
2024-09-25,9H 0M 0S,4,13,5,2,28,52
2024-09-25,10H 0M 0S,9,12,6,2,28,54
2024-09-25,11H 0M 0S,19,7,6,2,28,54
2024-09-25,12H 0M 0S,23,5,6,2,26,54
2024-09-25,13H 0M 0S,26,4,6,2,25,NA
2024-09-25,14H 0M 0S,26,3,6,2,25,NA
2024-09-25,15H 0M 0S,21,4,6,2,25,55
2024-09-25,16H 0M 0S,14,7,5,2,26,57
2024-09-25,17H 0M 0S,13,7,5,2,26,57
2024-09-25,18H 0M 0S,14,7,4,2,25,55
2024-09-25,19H 0M 0S,7,10,4,2,26,55
2024-09-25,20H 0M 0S,8,10,4,2,25,55
2024-09-25,21H 0M 0S,6,11,5,2,25,55
2024-09-25,22H 0M 0S,7,10,5,2,25,NA
2024-09-25,23H 0M 0S,9,10,5,2,24,NA
2024-09-26,0S,6,10,5,2,24,NA
2024-09-26,1H 0M 0S,4,10,5,2,23,NA
2024-09-26,2H 0M 0S,16,3,5,2,21,NA
2024-09-26,3H 0M 0S,21,2,5,2,23,NA
2024-09-26,4H 0M 0S,20,2,4,0,21,NA
2024-09-26,5H 0M 0S,19,2,4,0,20,NA
2024-09-26,6H 0M 0S,16,3,3,0,19,NA
2024-09-26,7H 0M 0S,15,4,3,0,19,NA
2024-09-26,8H 0M 0S,4,13,4,0,19,NA
2024-09-26,9H 0M 0S,6,13,4,0,18,NA
2024-09-26,10H 0M 0S,9,12,5,0,16,NA
2024-09-26,11H 0M 0S,18,5,5,0,15,NA
2024-09-26,12H 0M 0S,19,4,5,0,15,NA
2024-09-26,13H 0M 0S,19,4,5,0,15,NA
2024-09-26,14H 0M 0S,16,5,5,0,15,NA
2024-09-26,15H 0M 0S,14,6,6,0,14,NA
2024-09-26,16H 0M 0S,15,6,5,0,NA,NA
2024-09-26,17H 0M 0S,11,9,5,0,NA,NA
2024-09-26,18H 0M 0S,6,12,5,0,NA,NA
2024-09-26,19H 0M 0S,3,15,5,0,13,NA
2024-09-26,20H 0M 0S,1,16,6,0,13,NA
2024-09-26,21H 0M 0S,1,16,7,0,14,NA
2024-09-26,22H 0M 0S,1,15,8,2,14,NA
2024-09-26,23H 0M 0S,1,11,8,2,15,NA
2024-09-27,0S,1,11,9,2,15,NA
2024-09-27,1H 0M 0S,1,11,9,2,18,NA
2024-09-27,2H 0M 0S,2,9,9,2,18,NA
2024-09-27,3H 0M 0S,4,8,8,2,18,NA
2024-09-27,4H 0M 0S,6,6,7,2,18,NA
2024-09-27,5H 0M 0S,4,7,6,2,16,NA
2024-09-27,6H 0M 0S,11,4,5,2,16,NA
2024-09-27,7H 0M 0S,6,7,5,2,16,NA
2024-09-27,8H 0M 0S,3,10,4,2,16,NA
2024-09-27,9H 0M 0S,3,11,5,2,16,NA
2024-09-27,10H 0M 0S,8,10,5,2,15,NA
2024-09-27,11H 0M 0S,11,8,6,2,15,NA
2024-09-27,12H 0M 0S,14,6,6,2,15,NA
2024-09-27,13H 0M 0S,15,6,6,2,15,NA
2024-09-27,14H 0M 0S,15,5,6,2,15,NA
2024-09-27,15H 0M 0S,14,5,6,2,15,NA
2024-09-27,16H 0M 0S,15,6,6,2,15,NA
2024-09-27,17H 0M 0S,14,6,5,2,14,NA
2024-09-27,18H 0M 0S,8,11,5,2,14,NA
2024-09-27,19H 0M 0S,3,14,5,2,14,NA
2024-09-27,20H 0M 0S,5,12,6,2,14,NA
2024-09-27,21H 0M 0S,10,8,6,2,13,NA
2024-09-27,22H 0M 0S,10,7,6,2,13,NA
2024-09-27,23H 0M 0S,7,9,6,2,11,NA
2024-09-28,0S,4,11,6,2,10,NA
2024-09-28,1H 0M 0S,1,14,7,2,9,NA
2024-09-28,2H 0M 0S,1,13,7,2,9,NA
2024-09-28,3H 0M 0S,1,12,8,2,9,NA
2024-09-28,4H 0M 0S,1,11,8,2,10,NA
2024-09-28,5H 0M 0S,1,11,8,2,10,NA
2024-09-28,6H 0M 0S,4,9,8,2,10,NA
2024-09-28,7H 0M 0S,1,10,9,2,10,NA
2024-09-28,8H 0M 0S,3,10,9,2,10,NA
2024-09-28,9H 0M 0S,4,10,9,2,11,NA
2024-09-28,10H 0M 0S,14,11,9,2,11,NA
2024-09-28,11H 0M 0S,22,11,8,2,11,NA
2024-09-28,12H 0M 0S,31,9,8,2,13,NA
2024-09-28,13H 0M 0S,42,5,7,2,13,NA
2024-09-28,14H 0M 0S,41,5,7,2,13,NA
2024-09-28,15H 0M 0S,34,5,7,2,14,NA
2024-09-28,16H 0M 0S,16,6,7,2,15,NA
2024-09-28,17H 0M 0S,18,4,6,2,15,NA
2024-09-28,18H 0M 0S,16,4,5,2,16,NA
2024-09-28,19H 0M 0S,16,6,5,2,18,NA
2024-09-28,20H 0M 0S,11,8,5,2,18,NA
2024-09-28,21H 0M 0S,NA,NA,5,2,18,NA
2024-09-28,22H 0M 0S,9,9,5,2,18,NA
2024-09-28,23H 0M 0S,6,10,5,2,19,NA
2024-09-29,0S,4,10,5,2,19,NA
2024-09-29,1H 0M 0S,8,9,5,2,19,NA
2024-09-29,2H 0M 0S,10,8,5,2,19,NA
2024-09-29,3H 0M 0S,9,8,5,2,19,NA
2024-09-29,4H 0M 0S,8,9,5,2,18,NA
2024-09-29,5H 0M 0S,7,8,5,2,18,NA
2024-09-29,6H 0M 0S,7,6,5,2,19,NA
2024-09-29,7H 0M 0S,4,7,5,2,19,NA
2024-09-29,8H 0M 0S,6,6,5,2,19,NA
2024-09-29,9H 0M 0S,14,5,4,2,18,NA
2024-09-29,10H 0M 0S,16,6,5,2,19,NA
2024-09-29,11H 0M 0S,21,6,5,2,18,NA
2024-09-29,12H 0M 0S,24,7,5,2,18,NA
2024-09-29,13H 0M 0S,25,5,5,2,18,NA
2024-09-29,14H 0M 0S,23,4,5,2,18,NA
2024-09-29,15H 0M 0S,21,5,5,2,18,NA
2024-09-29,16H 0M 0S,21,8,5,2,16,NA
2024-09-29,17H 0M 0S,20,5,5,2,16,NA
2024-09-29,18H 0M 0S,19,5,5,2,18,NA
2024-09-29,19H 0M 0S,11,9,5,2,16,NA
2024-09-29,20H 0M 0S,3,15,6,2,16,NA
2024-09-29,21H 0M 0S,6,10,6,2,16,NA
2024-09-29,22H 0M 0S,13,7,6,2,18,NA
2024-09-29,23H 0M 0S,11,7,6,2,18,NA
2024-09-30,0S,11,7,6,2,18,NA
2024-09-30,1H 0M 0S,11,6,6,2,18,NA
2024-09-30,2H 0M 0S,11,6,5,2,18,NA
2024-09-30,3H 0M 0S,13,5,5,2,18,NA
2024-09-30,4H 0M 0S,12,4,4,2,18,NA
2024-09-30,5H 0M 0S,7,6,4,2,18,NA
2024-09-30,6H 0M 0S,9,7,3,2,19,NA
2024-09-30,7H 0M 0S,6,9,3,2,19,NA
2024-09-30,8H 0M 0S,5,10,4,2,20,NA
2024-09-30,9H 0M 0S,7,12,5,2,21,NA
2024-09-30,10H 0M 0S,13,14,6,2,23,NA
2024-09-30,11H 0M 0S,23,12,6,2,24,NA
2024-09-30,12H 0M 0S,34,9,6,2,25,NA
2024-09-30,13H 0M 0S,45,6,7,2,25,NA
2024-09-30,14H 0M 0S,39,10,7,2,26,54
2024-09-30,15H 0M 0S,36,10,7,2,26,54
2024-09-30,16H 0M 0S,35,7,7,2,28,54
2024-09-30,17H 0M 0S,27,8,6,2,28,54
2024-09-30,18H 0M 0S,19,10,6,2,29,55
2024-09-30,19H 0M 0S,13,13,6,2,29,55
2024-09-30,20H 0M 0S,11,14,6,2,29,55
2024-09-30,21H 0M 0S,6,13,6,2,28,55
2024-09-30,22H 0M 0S,3,15,7,2,29,55
2024-09-30,23H 0M 0S,8,10,7,2,29,57
2024-10-01,0S,12,7,6,2,29,57
2024-10-01,1H 0M 0S,15,6,6,2,28,57
2024-10-01,2H 0M 0S,16,4,6,2,28,55
2024-10-01,3H 0M 0S,13,7,5,2,28,57
2024-10-01,4H 0M 0S,16,4,5,2,28,57
2024-10-01,5H 0M 0S,18,4,4,2,28,57
2024-10-01,6H 0M 0S,15,5,3,2,28,57
2024-10-01,7H 0M 0S,10,8,3,2,28,57
2024-10-01,8H 0M 0S,12,7,3,2,26,58
2024-10-01,9H 0M 0S,16,6,3,0,25,58
2024-10-01,10H 0M 0S,21,5,3,0,24,58
2024-10-01,11H 0M 0S,24,5,3,0,23,57
2024-10-01,12H 0M 0S,27,4,4,0,21,NA
2024-10-01,13H 0M 0S,24,5,4,0,21,NA
2024-10-01,14H 0M 0S,19,6,4,0,20,NA
2024-10-01,15H 0M 0S,21,4,4,0,20,NA
2024-10-01,16H 0M 0S,19,6,4,0,20,NA
2024-10-01,17H 0M 0S,19,5,4,0,20,NA
2024-10-01,18H 0M 0S,20,4,4,0,19,NA
2024-10-01,19H 0M 0S,19,5,4,0,19,NA
2024-10-01,20H 0M 0S,20,5,4,0,19,NA
2024-10-01,21H 0M 0S,19,6,4,0,20,NA
2024-10-01,22H 0M 0S,18,6,4,0,19,NA
2024-10-01,23H 0M 0S,18,5,4,0,19,NA
2024-10-02,0S,21,4,4,0,19,NA
2024-10-02,1H 0M 0S,24,3,4,NA,19,NA
2024-10-02,2H 0M 0S,22,3,3,NA,19,NA
2024-10-02,3H 0M 0S,22,2,3,NA,19,NA
2024-10-02,4H 0M 0S,21,2,3,NA,19,NA
2024-10-02,5H 0M 0S,21,2,3,NA,19,NA
2024-10-02,6H 0M 0S,20,3,3,NA,19,NA
2024-10-02,7H 0M 0S,16,7,3,NA,19,NA
2024-10-02,8H 0M 0S,14,10,3,NA,19,NA
2024-10-02,9H 0M 0S,19,7,3,NA,19,NA
2024-10-02,10H 0M 0S,24,6,4,NA,19,NA
2024-10-02,11H 0M 0S,26,5,4,NA,19,NA
2024-10-02,12H 0M 0S,27,4,4,NA,19,NA
2024-10-02,13H 0M 0S,27,5,4,NA,19,NA
2024-10-02,14H 0M 0S,26,5,4,NA,19,NA
2024-10-02,15H 0M 0S,26,6,4,NA,19,NA
2024-10-02,16H 0M 0S,24,6,4,NA,19,NA
2024-10-02,17H 0M 0S,22,6,4,NA,19,NA
2024-10-02,18H 0M 0S,19,7,4,NA,19,NA
2024-10-02,19H 0M 0S,20,6,4,NA,19,NA
2024-10-02,20H 0M 0S,19,7,4,NA,19,NA
2024-10-02,21H 0M 0S,16,7,4,NA,20,NA
2024-10-02,22H 0M 0S,17,6,4,NA,20,NA
2024-10-02,23H 0M 0S,18,5,4,NA,20,NA
2024-10-03,0S,19,4,4,NA,20,NA
2024-10-03,1H 0M 0S,21,3,4,0,21,NA
2024-10-03,2H 0M 0S,23,3,3,0,21,NA
2024-10-03,3H 0M 0S,25,2,3,0,20,NA
2024-10-03,4H 0M 0S,24,3,3,0,21,NA
2024-10-03,5H 0M 0S,24,3,3,0,20,NA
2024-10-03,6H 0M 0S,22,4,2,0,20,NA
2024-10-03,7H 0M 0S,21,7,2,0,20,NA
2024-10-03,8H 0M 0S,16,10,3,0,21,NA
2024-10-03,9H 0M 0S,14,11,3,0,21,NA
2024-10-03,10H 0M 0S,18,10,3,0,21,33
2024-10-03,11H 0M 0S,19,10,4,0,21,NA
2024-10-03,12H 0M 0S,15,13,4,0,23,NA
2024-10-03,13H 0M 0S,17,15,5,0,23,38
2024-10-03,14H 0M 0S,18,16,6,0,23,38
2024-10-03,15H 0M 0S,24,8,6,0,24,38
2024-10-03,16H 0M 0S,24,8,6,0,24,38
2024-10-03,17H 0M 0S,16,12,6,2,24,38
2024-10-03,18H 0M 0S,9,17,6,2,24,38
2024-10-03,19H 0M 0S,9,14,6,2,25,38
2024-10-03,20H 0M 0S,6,16,7,2,25,38
2024-10-03,21H 0M 0S,4,17,7,2,25,38
2024-10-03,22H 0M 0S,6,14,6,2,25,38
2024-10-03,23H 0M 0S,11,9,6,2,25,38
2024-10-04,0S,12,9,6,2,26,38
2024-10-04,1H 0M 0S,16,6,6,2,26,38
2024-10-04,2H 0M 0S,16,6,6,2,26,38
2024-10-04,3H 0M 0S,15,5,5,2,28,42
2024-10-04,4H 0M 0S,19,4,5,2,28,42
2024-10-04,5H 0M 0S,20,4,4,2,28,42
2024-10-04,6H 0M 0S,17,5,4,2,28,42
2024-10-04,7H 0M 0S,12,8,4,2,29,42
2024-10-04,8H 0M 0S,10,10,4,2,29,42
2024-10-04,9H 0M 0S,10,10,4,2,29,52
2024-10-04,10H 0M 0S,13,10,5,2,29,52
2024-10-04,11H 0M 0S,20,8,5,2,29,42
2024-10-04,12H 0M 0S,20,10,5,2,29,52
2024-10-04,13H 0M 0S,21,11,6,2,30,52
2024-10-04,14H 0M 0S,34,10,6,2,29,52
2024-10-04,15H 0M 0S,32,11,6,2,29,52
2024-10-04,16H 0M 0S,21,9,6,2,30,52
2024-10-04,17H 0M 0S,16,7,6,2,31,54
2024-10-04,18H 0M 0S,11,9,6,2,31,54
2024-10-04,19H 0M 0S,5,13,6,2,30,54
2024-10-04,20H 0M 0S,1,14,7,2,30,54
2024-10-04,21H 0M 0S,2,14,7,2,30,55
2024-10-04,22H 0M 0S,3,13,7,2,30,55
2024-10-04,23H 0M 0S,6,13,7,2,29,55
2024-10-05,0S,6,10,7,2,29,55
2024-10-05,1H 0M 0S,4,11,7,2,29,55
2024-10-05,2H 0M 0S,9,7,7,2,28,55
2024-10-05,3H 0M 0S,13,5,6,2,28,55
2024-10-05,4H 0M 0S,13,5,5,2,26,55
2024-10-05,5H 0M 0S,13,4,5,2,26,55
2024-10-05,6H 0M 0S,6,8,4,2,28,55
2024-10-05,7H 0M 0S,1,10,4,2,26,55
2024-10-05,8H 0M 0S,3,11,5,2,26,55
2024-10-05,9H 0M 0S,6,8,5,2,26,57
2024-10-05,10H 0M 0S,9,10,5,2,26,57
2024-10-05,11H 0M 0S,13,14,6,2,26,58
2024-10-05,12H 0M 0S,NA,NA,7,2,26,NA
2024-10-05,13H 0M 0S,NA,NA,7,2,26,NA
2024-10-05,14H 0M 0S,NA,NA,NA,2,26,NA
2024-10-05,15H 0M 0S,NA,NA,NA,2,25,NA
2024-10-05,16H 0M 0S,NA,NA,NA,2,23,NA
2024-10-05,17H 0M 0S,11,7,NA,2,23,NA
2024-10-05,18H 0M 0S,5,11,NA,2,21,NA
2024-10-05,19H 0M 0S,5,10,NA,2,21,NA
2024-10-05,20H 0M 0S,4,12,NA,2,21,NA
2024-10-05,21H 0M 0S,1,14,NA,2,21,NA
2024-10-05,22H 0M 0S,7,9,8,2,21,NA
2024-10-05,23H 0M 0S,11,6,7,2,20,NA
2024-10-06,0S,6,10,7,2,21,NA
2024-10-06,1H 0M 0S,5,10,7,2,20,NA
2024-10-06,2H 0M 0S,4,10,7,0,20,NA
2024-10-06,3H 0M 0S,4,9,7,0,20,NA
2024-10-06,4H 0M 0S,1,10,6,0,20,NA
2024-10-06,5H 0M 0S,4,8,6,0,20,NA
2024-10-06,6H 0M 0S,6,5,5,0,20,NA
2024-10-06,7H 0M 0S,4,7,5,0,19,NA
2024-10-06,8H 0M 0S,2,8,5,0,19,NA
2024-10-06,9H 0M 0S,3,8,5,0,18,NA
2024-10-06,10H 0M 0S,9,7,5,0,16,NA
2024-10-06,11H 0M 0S,16,5,5,0,15,NA
2024-10-06,12H 0M 0S,21,5,5,0,16,NA
2024-10-06,13H 0M 0S,24,7,6,0,15,NA
2024-10-06,14H 0M 0S,32,4,6,0,15,NA
2024-10-06,15H 0M 0S,25,4,6,0,16,NA
2024-10-06,16H 0M 0S,14,8,6,0,18,NA
2024-10-06,17H 0M 0S,4,17,6,2,18,NA
2024-10-06,18H 0M 0S,2,18,7,2,20,NA
2024-10-06,19H 0M 0S,4,10,7,2,20,NA
2024-10-06,20H 0M 0S,6,8,7,2,20,NA
2024-10-06,21H 0M 0S,6,8,7,2,20,NA
2024-10-06,22H 0M 0S,4,10,7,2,19,NA
2024-10-06,23H 0M 0S,6,8,8,2,20,NA
2024-10-07,0S,6,8,7,2,19,NA
2024-10-07,1H 0M 0S,6,7,6,2,19,NA
2024-10-07,2H 0M 0S,10,4,5,2,19,NA
2024-10-07,3H 0M 0S,12,3,5,2,20,NA
2024-10-07,4H 0M 0S,7,6,4,2,19,NA
2024-10-07,5H 0M 0S,9,4,4,2,19,NA
2024-10-07,6H 0M 0S,9,6,4,2,18,NA
2024-10-07,7H 0M 0S,6,9,4,2,18,NA
2024-10-07,8H 0M 0S,6,10,4,2,18,NA
2024-10-07,9H 0M 0S,10,8,4,2,18,NA
2024-10-07,10H 0M 0S,15,7,5,2,18,NA
2024-10-07,11H 0M 0S,22,6,5,2,18,NA
2024-10-07,12H 0M 0S,25,5,5,2,19,NA
2024-10-07,13H 0M 0S,24,5,5,2,19,NA
2024-10-07,14H 0M 0S,21,10,6,2,20,NA
2024-10-07,15H 0M 0S,18,7,6,2,19,NA
2024-10-07,16H 0M 0S,11,12,6,2,18,NA
2024-10-07,17H 0M 0S,11,12,6,2,18,NA
2024-10-07,18H 0M 0S,4,17,7,2,16,NA
2024-10-07,19H 0M 0S,2,18,7,2,15,NA
2024-10-07,20H 0M 0S,6,13,8,2,15,NA
2024-10-07,21H 0M 0S,1,15,8,2,16,NA
2024-10-07,22H 0M 0S,3,14,8,2,18,NA
2024-10-07,23H 0M 0S,4,12,9,2,18,NA
2024-10-08,0S,11,7,8,2,19,NA
2024-10-08,1H 0M 0S,11,7,8,2,19,NA
2024-10-08,2H 0M 0S,9,8,7,2,19,NA
2024-10-08,3H 0M 0S,11,5,6,2,19,NA
2024-10-08,4H 0M 0S,14,4,6,2,19,NA
2024-10-08,5H 0M 0S,14,5,5,2,19,NA
2024-10-08,6H 0M 0S,13,6,4,2,20,NA
2024-10-08,7H 0M 0S,5,11,4,2,21,NA
2024-10-08,8H 0M 0S,5,13,4,2,23,NA
2024-10-08,9H 0M 0S,9,13,5,2,24,NA
2024-10-08,10H 0M 0S,15,13,6,2,25,NA
2024-10-08,11H 0M 0S,24,7,6,2,26,NA
2024-10-08,12H 0M 0S,29,6,6,2,25,NA
2024-10-08,13H 0M 0S,34,5,6,2,25,NA
2024-10-08,14H 0M 0S,39,4,7,2,25,NA
2024-10-08,15H 0M 0S,NA,NA,7,2,24,NA
2024-10-08,16H 0M 0S,NA,NA,6,2,25,NA
2024-10-08,17H 0M 0S,NA,NA,NA,2,25,NA
2024-10-08,18H 0M 0S,NA,NA,NA,2,26,NA
2024-10-08,19H 0M 0S,10,16,NA,2,28,NA
2024-10-08,20H 0M 0S,10,15,NA,2,29,NA
2024-10-08,21H 0M 0S,4,17,NA,2,30,NA
2024-10-08,22H 0M 0S,11,9,NA,2,30,NA
2024-10-08,23H 0M 0S,17,6,NA,2,29,NA
2024-10-09,0S,NA,NA,NA,2,30,NA
2024-10-09,1H 0M 0S,NA,NA,NA,2,30,NA
2024-10-09,2H 0M 0S,NA,NA,NA,NA,30,NA
2024-10-09,3H 0M 0S,NA,NA,NA,NA,NA,NA
2024-10-09,4H 0M 0S,NA,NA,NA,NA,NA,NA
2024-10-09,5H 0M 0S,NA,NA,NA,NA,NA,NA
2024-10-09,6H 0M 0S,NA,NA,NA,NA,NA,NA
2024-10-09,7H 0M 0S,NA,NA,NA,NA,NA,NA
2024-10-09,8H 0M 0S,NA,NA,NA,NA,NA,NA
2024-10-09,9H 0M 0S,NA,NA,NA,NA,NA,NA
2024-10-09,10H 0M 0S,NA,NA,NA,NA,NA,NA
2024-10-09,11H 0M 0S,NA,NA,NA,NA,NA,NA
2024-10-09,12H 0M 0S,NA,NA,NA,NA,NA,NA
2024-10-09,13H 0M 0S,NA,NA,NA,NA,NA,NA
2024-10-09,14H 0M 0S,NA,NA,NA,NA,NA,NA
2024-10-09,15H 0M 0S,NA,NA,NA,NA,NA,NA
2024-10-09,16H 0M 0S,NA,NA,NA,NA,NA,NA
2024-10-09,17H 0M 0S,NA,NA,NA,NA,NA,NA
2024-10-09,18H 0M 0S,26,8,NA,NA,NA,NA
2024-10-09,19H 0M 0S,21,10,NA,NA,NA,NA
2024-10-09,20H 0M 0S,19,11,NA,NA,NA,NA
2024-10-09,21H 0M 0S,8,19,NA,NA,NA,NA
2024-10-09,22H 0M 0S,14,14,NA,NA,NA,NA
2024-10-09,23H 0M 0S,17,9,7,NA,NA,NA
2024-10-10,0S,23,6,7,NA,NA,NA
2024-10-10,1H 0M 0S,22,6,6,NA,NA,NA
2024-10-10,2H 0M 0S,19,6,6,NA,NA,NA
2024-10-10,3H 0M 0S,18,6,5,NA,NA,NA
2024-10-10,4H 0M 0S,17,6,5,NA,NA,NA
2024-10-10,5H 0M 0S,20,5,4,NA,NA,NA
2024-10-10,6H 0M 0S,15,9,3,NA,NA,NA
2024-10-10,7H 0M 0S,11,13,3,NA,NA,NA
2024-10-10,8H 0M 0S,12,14,4,NA,NA,NA
2024-10-10,9H 0M 0S,16,12,4,NA,NA,NA
2024-10-10,10H 0M 0S,22,10,4,NA,NA,NA
2024-10-10,11H 0M 0S,NA,NA,5,NA,NA,NA
2024-10-10,12H 0M 0S,NA,NA,5,NA,NA,NA
2024-10-10,13H 0M 0S,NA,NA,NA,NA,NA,NA
2024-10-10,14H 0M 0S,NA,NA,NA,NA,NA,NA
2024-10-10,15H 0M 0S,NA,NA,NA,NA,NA,NA
