"Fecha","Horas","O3","O3_8Hrs","NO2","CO_8Hrs","SO2_24Hrs","PM_10_12Hrs","PM_2.5_12Hrs"
2021-09-20,15H 0M 0S,63,36,6,NA,1,16,4
2021-09-20,16H 0M 0S,57,42,4,NA,1,14,3
2021-09-20,17H 0M 0S,56,49,3,NA,1,10,3
2021-09-20,18H 0M 0S,51,54,3,NA,1,13,4
2021-09-20,19H 0M 0S,44,56,4,NA,1,22,NA
2021-09-20,20H 0M 0S,37,55,7,NA,1,23,NA
2021-09-20,21H 0M 0S,28,51,11,NA,1,20,NA
2021-09-20,22H 0M 0S,20,45,16,NA,1,22,NA
2021-09-20,23H 0M 0S,23,40,13,NA,1,18,NA
2021-09-21,0S,23,35,14,NA,1,17,NA
2021-09-21,1H 0M 0S,20,31,15,NA,1,25,NA
2021-09-21,2H 0M 0S,25,28,10,NA,1,23,7
2021-09-21,3H 0M 0S,18,24,16,NA,1,23,7
2021-09-21,4H 0M 0S,19,22,12,NA,1,24,NA
2021-09-21,5H 0M 0S,11,20,17,NA,1,23,NA
2021-09-21,6H 0M 0S,3,18,18,NA,1,25,NA
2021-09-21,7H 0M 0S,2,15,17,NA,1,31,NA
2021-09-21,8H 0M 0S,3,13,15,NA,1,42,NA
2021-09-21,9H 0M 0S,4,11,20,NA,1,48,NA
2021-09-21,10H 0M 0S,10,9,25,NA,1,49,NA
2021-09-21,11H 0M 0S,30,10,15,NA,1,37,NA
2021-09-21,12H 0M 0S,43,13,16,NA,1,30,NA
2021-09-21,13H 0M 0S,64,20,11,NA,1,26,9
2021-09-21,14H 0M 0S,65,28,14,NA,1,23,9
2021-09-21,15H 0M 0S,63,35,12,NA,1,20,8
2021-09-21,16H 0M 0S,69,44,11,NA,1,16,5
2021-09-21,17H 0M 0S,64,51,9,NA,1,16,5
2021-09-21,18H 0M 0S,56,57,6,NA,1,19,5
2021-09-21,19H 0M 0S,52,60,7,NA,1,29,5
2021-09-21,20H 0M 0S,39,59,12,NA,1,18,5
2021-09-21,21H 0M 0S,38,56,9,NA,1,20,4
2021-09-21,22H 0M 0S,28,51,14,NA,1,30,8
2021-09-21,23H 0M 0S,25,46,11,NA,1,36,8
2021-09-22,0S,25,41,10,NA,1,37,NA
2021-09-22,1H 0M 0S,21,36,11,NA,1,35,NA
2021-09-22,2H 0M 0S,24,32,8,NA,1,31,9
2021-09-22,3H 0M 0S,24,28,7,NA,1,27,9
2021-09-22,4H 0M 0S,26,26,7,NA,1,23,8
2021-09-22,5H 0M 0S,24,25,10,NA,1,18,8
2021-09-22,6H 0M 0S,16,23,15,NA,1,18,NA
2021-09-22,7H 0M 0S,14,22,16,NA,1,17,NA
2021-09-22,8H 0M 0S,9,20,21,NA,1,20,NA
2021-09-22,9H 0M 0S,13,19,17,NA,1,21,8
2021-09-22,10H 0M 0S,22,19,11,NA,1,18,6
2021-09-22,11H 0M 0S,29,19,8,NA,1,13,6
2021-09-22,12H 0M 0S,33,20,6,NA,1,18,7
2021-09-22,13H 0M 0S,33,21,5,NA,1,14,6
2021-09-22,14H 0M 0S,33,23,5,NA,1,13,4
2021-09-22,15H 0M 0S,32,26,7,NA,1,14,4
2021-09-22,16H 0M 0S,33,29,7,NA,1,10,4
2021-09-22,17H 0M 0S,32,31,8,NA,1,16,5
2021-09-22,18H 0M 0S,34,32,7,NA,1,11,NA
2021-09-22,19H 0M 0S,29,32,6,NA,1,38,8
2021-09-22,20H 0M 0S,19,31,13,NA,1,79,7
2021-09-22,21H 0M 0S,20,29,11,NA,1,93,5
2021-09-22,22H 0M 0S,19,27,9,NA,1,53,3
2021-09-22,23H 0M 0S,16,25,12,NA,1,34,3
2021-09-23,0S,18,23,10,NA,1,22,2
2021-09-23,1H 0M 0S,18,22,9,NA,1,13,NA
2021-09-23,2H 0M 0S,20,20,7,NA,1,12,4
2021-09-23,3H 0M 0S,16,18,8,NA,1,11,NA
2021-09-23,4H 0M 0S,16,18,6,NA,1,13,6
2021-09-23,5H 0M 0S,16,17,7,NA,1,11,NA
2021-09-23,6H 0M 0S,12,17,10,NA,1,10,NA
2021-09-23,7H 0M 0S,5,15,15,NA,1,21,NA
2021-09-23,8H 0M 0S,3,13,15,NA,1,31,NA
2021-09-23,9H 0M 0S,6,12,14,NA,1,26,5
2021-09-23,10H 0M 0S,18,12,12,NA,1,29,8
2021-09-23,11H 0M 0S,28,13,8,NA,1,24,8
2021-09-23,12H 0M 0S,33,15,7,NA,1,22,8
2021-09-23,13H 0M 0S,36,18,7,NA,1,16,6
2021-09-23,14H 0M 0S,37,21,8,NA,1,10,6
2021-09-23,15H 0M 0S,37,25,8,NA,1,11,5
2021-09-23,16H 0M 0S,40,29,9,NA,1,13,NA
2021-09-23,17H 0M 0S,28,32,17,NA,1,22,9
2021-09-23,18H 0M 0S,20,32,20,NA,1,22,4
2021-09-23,19H 0M 0S,15,31,24,NA,1,19,3
2021-09-23,20H 0M 0S,17,29,19,NA,1,21,5
2021-09-23,21H 0M 0S,17,26,18,NA,1,20,4
2021-09-23,22H 0M 0S,14,24,19,NA,1,21,5
2021-09-23,23H 0M 0S,19,21,12,NA,1,18,4
2021-09-24,0S,16,18,11,NA,1,16,3
2021-09-24,1H 0M 0S,9,16,14,NA,1,21,5
2021-09-24,2H 0M 0S,3,14,16,NA,1,25,6
2021-09-24,3H 0M 0S,8,13,11,NA,1,26,9
2021-09-24,4H 0M 0S,10,12,11,NA,1,24,8
2021-09-24,5H 0M 0S,8,11,11,NA,1,22,8
2021-09-24,6H 0M 0S,3,10,13,NA,1,23,10
2021-09-24,7H 0M 0S,3,8,15,NA,1,25,8
2021-09-24,8H 0M 0S,3,6,15,NA,1,28,8
2021-09-24,9H 0M 0S,7,6,13,NA,1,29,8
2021-09-24,10H 0M 0S,11,7,16,NA,1,25,6
2021-09-24,11H 0M 0S,25,9,17,NA,1,15,6
2021-09-24,12H 0M 0S,44,13,11,NA,1,18,6
2021-09-24,13H 0M 0S,57,19,12,NA,1,16,7
2021-09-24,14H 0M 0S,74,28,16,NA,1,21,9
2021-09-24,15H 0M 0S,70,36,14,NA,1,23,8
2021-09-24,16H 0M 0S,66,44,8,NA,1,21,8
2021-09-24,17H 0M 0S,54,50,7,NA,1,20,5
2021-09-24,18H 0M 0S,48,55,7,NA,1,15,5
2021-09-24,19H 0M 0S,42,57,11,NA,1,38,9
2021-09-24,20H 0M 0S,32,55,15,NA,1,36,7
2021-09-24,21H 0M 0S,24,51,21,NA,1,25,4
2021-09-24,22H 0M 0S,28,46,15,NA,1,23,7
2021-09-24,23H 0M 0S,17,39,21,NA,1,25,8
2021-09-25,0S,9,32,26,NA,1,24,10
2021-09-25,1H 0M 0S,2,25,30,NA,1,26,10
2021-09-25,2H 0M 0S,6,20,20,NA,1,34,NA
2021-09-25,3H 0M 0S,7,16,13,NA,1,32,NA
2021-09-25,4H 0M 0S,7,13,12,NA,1,25,NA
2021-09-25,5H 0M 0S,6,10,12,NA,1,21,NA
2021-09-25,6H 0M 0S,4,7,12,NA,1,20,NA
2021-09-25,7H 0M 0S,3,6,12,NA,1,23,NA
2021-09-25,8H 0M 0S,3,5,12,NA,1,48,NA
2021-09-25,9H 0M 0S,4,5,13,NA,1,53,14
2021-09-25,10H 0M 0S,10,6,24,NA,1,44,12
2021-09-25,11H 0M 0S,25,8,24,NA,1,31,12
2021-09-25,12H 0M 0S,45,13,18,NA,1,39,15
2021-09-25,13H 0M 0S,53,18,5,NA,1,29,11
2021-09-25,14H 0M 0S,56,25,7,NA,1,19,11
2021-09-25,15H 0M 0S,53,31,7,NA,1,18,NA
2021-09-25,16H 0M 0S,51,37,5,NA,1,14,NA
2021-09-25,17H 0M 0S,50,43,3,NA,1,8,NA
2021-09-25,18H 0M 0S,44,47,6,NA,1,15,NA
2021-09-25,19H 0M 0S,41,49,8,NA,1,17,NA
2021-09-25,20H 0M 0S,28,47,12,NA,1,29,NA
2021-09-25,21H 0M 0S,20,43,19,NA,1,32,NA
2021-09-25,22H 0M 0S,19,38,16,NA,1,30,NA
2021-09-25,23H 0M 0S,20,34,11,NA,1,23,9
2021-09-26,0S,13,29,13,NA,1,25,9
2021-09-26,1H 0M 0S,7,24,17,NA,1,37,9
2021-09-26,2H 0M 0S,5,19,17,NA,1,33,NA
2021-09-26,3H 0M 0S,5,15,15,NA,1,36,NA
2021-09-26,4H 0M 0S,13,13,9,NA,1,32,NA
2021-09-26,5H 0M 0S,12,12,8,NA,1,26,NA
2021-09-26,6H 0M 0S,5,10,12,NA,1,24,NA
2021-09-26,7H 0M 0S,2,8,12,NA,1,26,NA
2021-09-26,8H 0M 0S,4,7,13,NA,1,27,NA
2021-09-26,9H 0M 0S,7,7,11,NA,1,28,NA
2021-09-26,10H 0M 0S,14,8,16,NA,1,32,NA
2021-09-26,11H 0M 0S,31,11,16,NA,1,29,NA
2021-09-26,12H 0M 0S,52,16,17,NA,1,35,NA
2021-09-26,13H 0M 0S,62,22,8,NA,1,31,NA
2021-09-26,14H 0M 0S,56,29,5,NA,1,31,NA
2021-09-26,15H 0M 0S,54,35,2,NA,1,11,NA
2021-09-26,16H 0M 0S,56,42,2,NA,1,11,NA
2021-09-26,17H 0M 0S,45,46,4,NA,1,16,NA
2021-09-26,18H 0M 0S,37,49,6,NA,1,20,NA
2021-09-26,19H 0M 0S,35,50,5,NA,1,22,NA
2021-09-26,20H 0M 0S,28,47,7,NA,1,22,NA
2021-09-26,21H 0M 0S,26,42,7,NA,NA,20,NA
2021-09-26,22H 0M 0S,25,38,6,NA,NA,15,NA
2021-09-26,23H 0M 0S,23,34,6,NA,NA,18,NA
2021-09-27,0S,26,31,4,NA,NA,15,NA
2021-09-27,1H 0M 0S,25,28,5,NA,NA,23,NA
2021-09-27,2H 0M 0S,27,27,3,NA,NA,19,NA
2021-09-27,3H 0M 0S,26,26,2,NA,NA,16,NA
2021-09-27,4H 0M 0S,19,25,5,NA,NA,14,NA
2021-09-27,5H 0M 0S,15,23,6,NA,NA,15,NA
2021-09-27,6H 0M 0S,5,21,13,NA,1,14,NA
2021-09-27,7H 0M 0S,3,18,15,NA,1,21,NA
2021-09-27,8H 0M 0S,3,15,14,NA,1,29,NA
2021-09-27,9H 0M 0S,5,13,16,NA,1,34,NA
2021-09-27,10H 0M 0S,13,11,16,NA,1,28,NA
2021-09-27,11H 0M 0S,28,11,13,NA,1,19,NA
2021-09-27,12H 0M 0S,38,14,13,NA,1,16,NA
2021-09-27,13H 0M 0S,60,19,13,NA,1,22,NA
2021-09-27,14H 0M 0S,62,27,7,NA,1,19,NA
2021-09-27,15H 0M 0S,56,33,4,NA,1,18,NA
2021-09-27,16H 0M 0S,43,38,3,NA,1,13,NA
2021-09-27,17H 0M 0S,41,43,2,NA,1,9,NA
2021-09-27,18H 0M 0S,39,46,3,NA,1,11,NA
2021-09-27,19H 0M 0S,36,47,4,NA,1,20,NA
2021-09-27,20H 0M 0S,31,46,7,NA,1,19,NA
2021-09-27,21H 0M 0S,28,42,8,NA,NA,17,NA
2021-09-27,22H 0M 0S,31,38,6,NA,NA,19,NA
2021-09-27,23H 0M 0S,34,35,5,NA,NA,21,NA
2021-09-28,0S,33,34,4,NA,NA,18,NA
2021-09-28,1H 0M 0S,29,33,4,NA,NA,17,NA
2021-09-28,2H 0M 0S,30,32,3,NA,NA,15,NA
2021-09-28,3H 0M 0S,30,31,2,NA,NA,13,NA
2021-09-28,4H 0M 0S,26,30,3,NA,NA,11,NA
2021-09-28,5H 0M 0S,14,28,10,NA,NA,11,NA
2021-09-28,6H 0M 0S,6,25,16,NA,1,21,NA
2021-09-28,7H 0M 0S,2,21,14,NA,1,32,NA
2021-09-28,8H 0M 0S,2,17,11,NA,1,35,NA
2021-09-28,9H 0M 0S,3,14,14,NA,1,34,NA
2021-09-28,10H 0M 0S,12,12,19,NA,1,38,NA
2021-09-28,11H 0M 0S,24,11,19,NA,1,33,NA
2021-09-28,12H 0M 0S,39,13,15,NA,1,29,NA
2021-09-28,13H 0M 0S,54,18,9,NA,1,31,NA
2021-09-28,14H 0M 0S,52,24,4,NA,1,18,NA
2021-09-28,15H 0M 0S,40,28,3,NA,1,18,NA
2021-09-28,16H 0M 0S,41,33,2,NA,1,10,NA
2021-09-28,17H 0M 0S,40,38,3,NA,1,17,NA
2021-09-28,18H 0M 0S,38,41,3,NA,1,18,NA
2021-09-28,19H 0M 0S,37,43,4,NA,1,22,NA
2021-09-28,20H 0M 0S,33,42,6,NA,1,26,NA
2021-09-28,21H 0M 0S,31,39,7,NA,1,19,NA
2021-09-28,22H 0M 0S,26,36,9,NA,1,21,NA
2021-09-28,23H 0M 0S,26,34,9,NA,NA,14,NA
2021-09-29,0S,26,32,8,NA,NA,17,NA
2021-09-29,1H 0M 0S,24,30,7,NA,NA,13,NA
2021-09-29,2H 0M 0S,28,29,4,NA,1,16,NA
2021-09-29,3H 0M 0S,28,28,3,NA,1,9,NA
2021-09-29,4H 0M 0S,29,27,3,NA,1,11,NA
2021-09-29,5H 0M 0S,26,27,3,NA,1,11,NA
2021-09-29,6H 0M 0S,13,25,10,NA,1,15,NA
2021-09-29,7H 0M 0S,5,22,17,NA,1,25,NA
2021-09-29,8H 0M 0S,3,20,16,NA,1,36,NA
2021-09-29,9H 0M 0S,7,17,16,NA,1,32,NA
2021-09-29,10H 0M 0S,19,16,16,NA,1,28,NA
2021-09-29,11H 0M 0S,33,17,19,NA,1,28,NA
2021-09-29,12H 0M 0S,53,20,20,NA,1,37,NA
2021-09-29,13H 0M 0S,65,25,10,NA,1,36,NA
2021-09-29,14H 0M 0S,75,33,6,NA,1,35,NA
2021-09-29,15H 0M 0S,53,39,4,NA,1,28,NA
2021-09-29,16H 0M 0S,43,44,3,NA,1,23,NA
2021-09-29,17H 0M 0S,45,48,2,NA,1,12,NA
2021-09-29,18H 0M 0S,44,51,3,NA,1,16,NA
2021-09-29,19H 0M 0S,40,52,4,NA,1,23,NA
2021-09-29,20H 0M 0S,34,50,8,NA,NA,26,NA
2021-09-29,21H 0M 0S,20,44,17,NA,1,33,NA
2021-09-29,22H 0M 0S,38,40,5,NA,1,29,NA
2021-09-29,23H 0M 0S,21,36,15,NA,1,24,NA
2021-09-30,0S,12,32,18,NA,1,23,NA
2021-09-30,1H 0M 0S,13,28,13,NA,1,24,NA
2021-09-30,2H 0M 0S,11,24,13,NA,1,22,9
2021-09-30,3H 0M 0S,16,21,11,NA,1,24,9
2021-09-30,4H 0M 0S,10,18,12,NA,1,28,NA
2021-09-30,5H 0M 0S,4,16,11,NA,1,26,NA
2021-09-30,6H 0M 0S,4,11,12,NA,1,24,NA
2021-09-30,7H 0M 0S,5,9,12,NA,1,25,NA
2021-09-30,8H 0M 0S,4,8,10,NA,1,30,NA
2021-09-30,9H 0M 0S,4,7,12,NA,1,38,NA
2021-09-30,10H 0M 0S,13,8,12,NA,1,35,NA
2021-09-30,11H 0M 0S,25,9,14,NA,1,27,NA
2021-09-30,12H 0M 0S,44,13,12,NA,1,31,NA
2021-09-30,13H 0M 0S,69,21,13,NA,1,29,NA
2021-09-30,14H 0M 0S,74,30,7,NA,1,29,NA
2021-09-30,15H 0M 0S,59,37,5,NA,1,28,NA
2021-09-30,16H 0M 0S,43,41,15,NA,1,18,NA
2021-09-30,17H 0M 0S,36,45,18,NA,1,26,NA
2021-09-30,18H 0M 0S,34,48,16,NA,1,29,NA
2021-09-30,19H 0M 0S,20,47,23,NA,1,36,NA
2021-09-30,20H 0M 0S,NA,48,NA,NA,1,36,NA
2021-09-30,21H 0M 0S,29,42,9,NA,1,24,NA
2021-09-30,22H 0M 0S,28,36,6,NA,1,14,NA
2021-09-30,23H 0M 0S,17,30,14,NA,1,13,NA
2021-10-01,0S,13,25,17,NA,1,17,NA
2021-10-01,1H 0M 0S,30,24,7,NA,1,20,NA
2021-10-01,2H 0M 0S,38,25,3,NA,1,14,NA
2021-10-01,3H 0M 0S,33,27,5,NA,1,9,NA
2021-10-01,4H 0M 0S,29,27,4,NA,1,7,NA
2021-10-01,5H 0M 0S,18,26,11,NA,1,7,NA
2021-10-01,6H 0M 0S,15,24,14,NA,1,12,NA
2021-10-01,7H 0M 0S,3,22,22,NA,1,26,NA
2021-10-01,8H 0M 0S,3,21,16,NA,1,39,NA
2021-10-01,9H 0M 0S,5,18,17,NA,1,33,NA
2021-10-01,10H 0M 0S,12,15,19,NA,1,36,NA
2021-10-01,11H 0M 0S,32,15,15,NA,1,28,NA
2021-10-01,12H 0M 0S,47,17,10,NA,1,19,NA
2021-10-01,13H 0M 0S,65,23,6,NA,1,13,NA
2021-10-01,14H 0M 0S,62,29,6,NA,1,17,NA
2021-10-01,15H 0M 0S,47,34,3,NA,1,13,NA
2021-10-01,16H 0M 0S,45,39,3,NA,1,18,NA
2021-10-01,17H 0M 0S,43,44,4,NA,1,12,4
2021-10-01,18H 0M 0S,36,47,7,NA,1,16,2
2021-10-01,19H 0M 0S,40,48,5,NA,1,15,2
2021-10-01,20H 0M 0S,NA,48,NA,NA,1,15,2
2021-10-01,21H 0M 0S,31,43,14,NA,1,27,NA
2021-10-01,22H 0M 0S,24,38,16,NA,1,25,NA
2021-10-01,23H 0M 0S,13,33,22,NA,1,25,NA
2021-10-02,0S,16,29,19,NA,1,23,NA
2021-10-02,1H 0M 0S,13,25,19,NA,1,35,NA
2021-10-02,2H 0M 0S,15,22,14,NA,1,40,12
2021-10-02,3H 0M 0S,16,18,13,NA,1,29,10
2021-10-02,4H 0M 0S,10,17,13,NA,1,38,11
2021-10-02,5H 0M 0S,11,15,13,NA,1,53,11
2021-10-02,6H 0M 0S,9,13,15,NA,1,57,17
2021-10-02,7H 0M 0S,3,12,17,NA,1,46,15
2021-10-02,8H 0M 0S,3,10,14,NA,1,42,12
2021-10-02,9H 0M 0S,4,9,14,NA,1,35,11
2021-10-02,10H 0M 0S,15,9,16,NA,1,31,8
2021-10-02,11H 0M 0S,21,10,27,NA,1,25,10
2021-10-02,12H 0M 0S,41,13,16,NA,1,30,13
2021-10-02,13H 0M 0S,58,19,8,NA,1,23,10
2021-10-02,14H 0M 0S,62,26,6,NA,1,23,10
2021-10-02,15H 0M 0S,64,34,5,NA,1,20,8
2021-10-02,16H 0M 0S,58,40,4,NA,1,18,7
2021-10-02,17H 0M 0S,51,46,4,NA,1,21,7
2021-10-02,18H 0M 0S,46,50,3,NA,1,16,5
2021-10-02,19H 0M 0S,42,53,4,NA,1,19,5
2021-10-02,20H 0M 0S,NA,54,NA,NA,1,19,5
2021-10-02,21H 0M 0S,32,51,8,NA,1,20,NA
2021-10-02,22H 0M 0S,25,45,13,NA,1,21,NA
2021-10-02,23H 0M 0S,26,40,12,NA,1,26,NA
2021-10-03,0S,10,33,20,NA,1,31,NA
2021-10-03,1H 0M 0S,7,27,17,NA,1,50,NA
2021-10-03,2H 0M 0S,8,21,16,NA,1,45,19
2021-10-03,3H 0M 0S,14,17,13,NA,1,40,19
2021-10-03,4H 0M 0S,19,18,8,NA,1,29,NA
2021-10-03,5H 0M 0S,15,16,10,NA,1,22,NA
2021-10-03,6H 0M 0S,5,13,12,NA,1,22,9
2021-10-03,7H 0M 0S,3,10,16,NA,1,28,10
2021-10-03,8H 0M 0S,3,9,12,NA,1,30,8
2021-10-03,9H 0M 0S,8,9,10,NA,1,29,10
2021-10-03,10H 0M 0S,20,11,8,NA,1,26,10
2021-10-03,11H 0M 0S,30,13,11,NA,1,22,11
2021-10-03,12H 0M 0S,44,16,8,NA,1,24,12
2021-10-03,13H 0M 0S,55,21,6,NA,1,16,12
2021-10-03,14H 0M 0S,60,28,6,NA,1,18,7
2021-10-03,15H 0M 0S,54,34,6,NA,1,16,7
2021-10-03,16H 0M 0S,55,41,5,NA,1,13,5
2021-10-03,17H 0M 0S,49,46,4,NA,1,17,5
2021-10-03,18H 0M 0S,42,49,3,NA,1,18,5
2021-10-03,19H 0M 0S,37,50,4,NA,1,25,5
2021-10-03,20H 0M 0S,NA,50,NA,NA,1,25,5
2021-10-03,21H 0M 0S,20,45,13,NA,1,36,6
2021-10-03,22H 0M 0S,16,39,15,NA,1,25,7
2021-10-03,23H 0M 0S,15,33,13,NA,1,20,6
2021-10-04,0S,13,27,11,NA,1,16,8
2021-10-04,1H 0M 0S,15,23,8,NA,1,69,6
2021-10-04,2H 0M 0S,14,19,6,NA,1,47,7
2021-10-04,3H 0M 0S,14,15,5,NA,1,32,8
2021-10-04,4H 0M 0S,12,15,5,NA,1,26,8
2021-10-04,5H 0M 0S,5,13,8,NA,1,22,NA
2021-10-04,6H 0M 0S,5,12,9,NA,1,27,NA
2021-10-04,7H 0M 0S,3,10,12,NA,1,33,NA
2021-10-04,8H 0M 0S,3,9,12,NA,1,41,NA
2021-10-04,9H 0M 0S,7,8,12,NA,1,32,7
2021-10-04,10H 0M 0S,12,8,14,NA,1,24,6
2021-10-04,11H 0M 0S,20,8,13,NA,1,25,9
2021-10-04,12H 0M 0S,35,11,14,NA,1,22,10
2021-10-04,13H 0M 0S,48,17,11,NA,1,20,8
2021-10-04,14H 0M 0S,59,23,9,NA,1,12,8
2021-10-04,15H 0M 0S,73,32,9,NA,1,23,25
2021-10-04,16H 0M 0S,82,42,10,NA,1,28,18
2021-10-04,17H 0M 0S,69,50,6,NA,1,26,18
2021-10-04,18H 0M 0S,45,54,5,NA,1,26,NA
2021-10-04,19H 0M 0S,36,56,5,NA,1,23,NA
2021-10-04,20H 0M 0S,NA,59,NA,NA,1,23,NA
2021-10-04,21H 0M 0S,19,55,16,NA,1,38,NA
2021-10-04,22H 0M 0S,12,48,19,NA,1,28,7
2021-10-04,23H 0M 0S,9,39,13,NA,1,24,7
2021-10-05,0S,11,29,10,NA,1,18,6
2021-10-05,1H 0M 0S,13,21,7,NA,1,13,6
2021-10-05,2H 0M 0S,12,16,7,NA,1,17,7
2021-10-05,3H 0M 0S,11,12,9,NA,1,24,10
2021-10-05,4H 0M 0S,11,12,8,NA,1,22,10
2021-10-05,5H 0M 0S,7,11,9,NA,1,19,6
2021-10-05,6H 0M 0S,3,10,11,NA,1,19,5
2021-10-05,7H 0M 0S,2,9,13,NA,1,22,6
2021-10-05,8H 0M 0S,4,8,13,NA,1,25,7
2021-10-05,9H 0M 0S,7,7,13,NA,1,23,8
2021-10-05,10H 0M 0S,17,8,7,NA,1,17,6
2021-10-05,11H 0M 0S,22,9,9,NA,1,12,6
2021-10-05,12H 0M 0S,28,11,8,NA,1,15,7
2021-10-05,13H 0M 0S,30,14,8,NA,1,8,7
2021-10-05,14H 0M 0S,37,18,8,NA,1,14,4
2021-10-05,15H 0M 0S,38,23,9,NA,1,9,2
2021-10-05,16H 0M 0S,24,25,17,NA,1,28,7
2021-10-05,17H 0M 0S,18,27,18,NA,1,27,5
2021-10-05,18H 0M 0S,10,26,20,NA,1,29,3
2021-10-05,19H 0M 0S,4,24,24,NA,1,27,4
2021-10-05,20H 0M 0S,NA,23,NA,NA,1,27,4
2021-10-05,21H 0M 0S,8,20,15,NA,1,18,6
2021-10-05,22H 0M 0S,12,16,12,NA,1,9,3
2021-10-05,23H 0M 0S,12,13,11,NA,1,10,4
2021-10-06,0S,10,11,9,NA,1,9,3
2021-10-06,1H 0M 0S,8,9,9,NA,1,11,3
2021-10-06,2H 0M 0S,7,9,10,13,1,14,NA
2021-10-06,3H 0M 0S,12,10,7,NA,1,9,NA
2021-10-06,4H 0M 0S,2,9,7,NA,1,11,4
2021-10-06,5H 0M 0S,2,8,5,NA,1,9,3
2021-10-06,6H 0M 0S,2,7,10,NA,1,13,4
2021-10-06,7H 0M 0S,2,6,16,NA,1,10,3
2021-10-06,8H 0M 0S,2,5,16,NA,1,17,5
2021-10-06,9H 0M 0S,2,4,16,NA,1,24,5
2021-10-06,10H 0M 0S,2,3,13,NA,1,20,5
2021-10-06,11H 0M 0S,2,2,13,NA,1,15,6
2021-10-06,12H 0M 0S,2,2,10,23,1,17,6
2021-10-06,13H 0M 0S,2,2,12,22,1,17,NA
2021-10-06,14H 0M 0S,2,2,9,21,1,NA,NA
2021-10-06,15H 0M 0S,13,3,7,20,1,NA,4
2021-10-06,16H 0M 0S,2,3,13,18,1,NA,6
2021-10-06,17H 0M 0S,2,3,22,16,1,NA,6
2021-10-06,18H 0M 0S,2,3,32,22,1,NA,6
2021-10-06,19H 0M 0S,2,3,29,27,1,31,7
2021-10-06,20H 0M 0S,NA,4,NA,30,1,31,7
2021-10-06,21H 0M 0S,2,4,26,34,1,20,5
2021-10-06,22H 0M 0S,2,4,19,38,1,19,7
2021-10-06,23H 0M 0S,2,2,14,39,1,17,6
2021-10-07,0S,2,2,8,37,1,15,5
2021-10-07,1H 0M 0S,2,2,9,31,1,15,5
2021-10-07,2H 0M 0S,2,2,7,26,1,18,NA
2021-10-07,3H 0M 0S,2,2,9,16,1,14,NA
2021-10-07,4H 0M 0S,2,2,6,16,1,16,6
2021-10-07,5H 0M 0S,2,2,6,NA,1,13,4
2021-10-07,6H 0M 0S,2,2,12,NA,1,17,4
2021-10-07,7H 0M 0S,2,2,15,NA,1,18,6
2021-10-07,8H 0M 0S,2,2,22,NA,1,21,7
2021-10-07,9H 0M 0S,2,2,17,NA,1,27,6
2021-10-07,10H 0M 0S,2,2,17,23,1,26,6
2021-10-07,11H 0M 0S,2,2,11,26,1,26,NA
2021-10-07,12H 0M 0S,2,2,12,25,1,NA,NA
2021-10-07,13H 0M 0S,2,2,9,24,1,NA,NA
2021-10-07,14H 0M 0S,2,2,9,25,1,17,NA
2021-10-07,15H 0M 0S,2,2,6,24,1,19,NA
2021-10-07,16H 0M 0S,2,2,5,21,1,15,5
2021-10-07,17H 0M 0S,2,2,4,18,1,15,6
2021-10-07,18H 0M 0S,2,2,4,13,1,16,9
2021-10-07,19H 0M 0S,2,2,6,NA,1,21,11
2021-10-07,20H 0M 0S,NA,2,NA,NA,1,21,11
2021-10-07,21H 0M 0S,2,2,13,NA,1,21,NA
2021-10-07,22H 0M 0S,2,2,12,NA,1,27,NA
2021-10-07,23H 0M 0S,2,2,11,NA,1,27,NA
2021-10-08,0S,2,2,14,NA,1,27,NA
2021-10-08,1H 0M 0S,2,2,12,NA,1,31,NA
2021-10-08,2H 0M 0S,2,2,8,NA,1,26,17
2021-10-08,3H 0M 0S,2,2,6,NA,1,23,17
2021-10-08,4H 0M 0S,2,2,11,NA,1,17,NA
2021-10-08,5H 0M 0S,2,2,8,NA,1,14,NA
2021-10-08,6H 0M 0S,2,2,8,NA,1,13,NA
2021-10-08,7H 0M 0S,2,2,17,NA,1,13,NA
2021-10-08,8H 0M 0S,2,2,22,NA,1,15,6
2021-10-08,9H 0M 0S,2,2,21,NA,1,14,6
2021-10-08,10H 0M 0S,2,2,17,NA,1,17,6
2021-10-08,11H 0M 0S,2,2,16,NA,1,20,8
2021-10-08,12H 0M 0S,2,2,12,NA,1,12,NA
2021-10-08,13H 0M 0S,2,2,7,NA,1,15,4
2021-10-08,14H 0M 0S,2,2,7,NA,1,15,7
2021-10-08,15H 0M 0S,2,2,8,NA,1,16,9
2021-10-08,16H 0M 0S,2,2,10,NA,1,17,9
2021-10-08,17H 0M 0S,2,2,9,NA,1,21,10
2021-10-08,18H 0M 0S,2,2,7,NA,1,20,5
2021-10-08,19H 0M 0S,2,2,7,NA,1,21,10
2021-10-08,20H 0M 0S,NA,2,NA,NA,1,21,10
2021-10-08,21H 0M 0S,2,2,15,NA,1,18,NA
2021-10-08,22H 0M 0S,4,2,20,NA,1,24,NA
2021-10-08,23H 0M 0S,2,2,22,NA,1,34,NA
2021-10-09,0S,2,2,17,NA,1,39,NA
2021-10-09,1H 0M 0S,2,2,17,NA,1,38,NA
2021-10-09,2H 0M 0S,2,2,16,NA,1,38,28
2021-10-09,3H 0M 0S,2,2,14,NA,1,37,28
