"","year","Mes","day","Hora","O3_Horario","O3_8H","NO2","CO_8H","SO2_24H","PM_10","PM_2.5"
"7527",2021,11,11,"14:00",0.047,0.03,0.001,1.58,0.003,23,NA
"7528",2021,11,11,"15:00",0.045,0.035,0.001,1.53,0.003,22,NA
"7529",2021,11,11,"16:00",0.043,0.04,0.001,1.45,0.003,22,NA
"7530",2021,11,11,"17:00",0.041,0.044,0.001,1.35,0.003,25,NA
"7531",2021,11,11,"18:00",0.034,0.045,0.001,1.3,0.003,30,NA
"7532",2021,11,11,"19:00",0.032,0.043,0.001,1.27,0.003,34,NA
"7533",2021,11,11,"20:00",NA,0.042,NA,1.25,0.003,34,NA
"7534",2021,11,11,"21:00",0.025,0.038,0.001,1.26,0.003,28,NA
"7535",2021,11,11,"22:00",0.021,0.034,0.001,1.28,0.003,32,NA
"7536",2021,11,11,"23:00",0.025,0.032,0.001,1.29,0.002,29,NA
"7537",2021,11,12,"00:00",0.031,0.03,0.001,1.28,0.002,29,NA
"7538",2021,11,12,"01:00",0.027,0.028,0.001,1.28,0.002,28,12
"7539",2021,11,12,"02:00",0.029,0.027,0.001,1.26,0.002,25,12
"7540",2021,11,12,"03:00",0.028,0.027,0.001,1.24,0.002,24,NA
"7541",2021,11,12,"04:00",0.027,0.027,0.001,1.23,0.002,19,NA
"7542",2021,11,12,"05:00",0.029,0.027,0.001,1.22,0.002,19,NA
"7543",2021,11,12,"06:00",0.027,0.028,0.001,1.19,0.002,20,NA
"7544",2021,11,12,"07:00",0.022,0.028,0.001,1.2,0.002,17,NA
"7545",2021,11,12,"08:00",0.019,0.026,0.001,1.22,0.002,21,NA
"7546",2021,11,12,"09:00",0.026,0.026,0.001,1.25,0.002,15,NA
"7547",2021,11,12,"10:00",0.028,0.026,0.001,1.28,0.002,17,NA
"7548",2021,11,12,"11:00",0.037,0.027,0.001,1.31,0.001,24,NA
"7549",2021,11,12,"12:00",0.047,0.029,0.001,1.32,0.001,24,NA
"7550",2021,11,12,"13:00",0.05,0.032,0.001,1.35,0.001,25,NA
"7551",2021,11,12,"14:00",0.059,0.036,0.001,1.38,0.001,29,11
"7552",2021,11,12,"15:00",0.07,0.042,0.001,1.39,0.001,31,14
"7553",2021,11,12,"16:00",0.072,0.049,0.001,1.37,0.001,31,16
"7554",2021,11,12,"17:00",0.059,0.053,0.001,1.37,0.002,33,16
"7555",2021,11,12,"18:00",0.048,0.055,0.001,1.35,0.002,33,16
"7556",2021,11,12,"19:00",0.027,0.054,0.001,1.37,0.002,38,NA
"7557",2021,11,12,"20:00",0.019,0.051,0.001,1.41,0.002,48,NA
"7558",2021,11,12,"21:00",0.014,0.046,0.001,1.44,0.002,49,NA
"7559",2021,11,12,"22:00",0.017,0.041,0.001,1.44,0.002,48,NA
"7560",2021,11,12,"23:00",0.017,0.034,0.001,1.44,0.002,41,NA
"7561",2021,11,13,"00:00",0.016,0.027,0.001,1.46,0.002,44,NA
"7562",2021,11,13,"01:00",0.015,0.022,0.001,1.45,0.002,41,21
"7563",2021,11,13,"02:00",0.017,0.018,0.001,1.46,0.002,37,21
"7564",2021,11,13,"03:00",0.016,0.016,0.001,1.42,0.002,29,NA
"7565",2021,11,13,"04:00",0.016,0.016,0.001,1.38,0.002,27,NA
"7566",2021,11,13,"05:00",0.014,0.016,0.001,1.33,0.002,25,NA
"7567",2021,11,13,"06:00",0.015,0.016,0.001,1.32,0.002,23,NA
"7568",2021,11,13,"07:00",0.013,0.015,0.001,1.31,0.002,22,NA
"7569",2021,11,13,"08:00",0.016,0.015,0.001,1.32,0.002,24,NA
"7570",2021,11,13,"09:00",0.025,0.017,0.001,1.34,0.002,21,NA
"7571",2021,11,13,"10:00",0.034,0.019,0.001,1.35,0.002,27,NA
"7572",2021,11,13,"11:00",0.038,0.021,0.001,1.37,0.002,28,NA
"7573",2021,11,13,"12:00",NA,0.022,NA,1.38,0.002,28,NA
"7574",2021,11,13,"13:00",NA,0.024,NA,1.41,0.002,NA,NA
"7575",2021,11,13,"14:00",NA,NA,NA,NA,0.002,NA,NA
"7576",2021,11,13,"15:00",NA,NA,NA,NA,0.002,NA,NA
"7577",2021,11,13,"16:00",NA,NA,NA,NA,0.002,NA,NA
"7578",2021,11,13,"17:00",NA,NA,NA,NA,NA,NA,NA
"7579",2021,11,13,"18:00",NA,NA,NA,NA,NA,NA,NA
"7580",2021,11,13,"19:00",NA,NA,NA,NA,NA,NA,NA
"7581",2021,11,13,"20:00",NA,NA,NA,NA,NA,NA,NA
"7582",2021,11,13,"21:00",NA,NA,NA,NA,NA,NA,NA
"7583",2021,11,13,"22:00",NA,NA,NA,NA,NA,NA,NA
"7584",2021,11,13,"23:00",NA,NA,NA,NA,NA,NA,NA
"7585",2021,11,14,"00:00",NA,NA,NA,NA,NA,NA,NA
"7586",2021,11,14,"01:00",NA,NA,NA,NA,NA,NA,NA
"7587",2021,11,14,"02:00",NA,NA,NA,NA,NA,NA,NA
"7588",2021,11,14,"03:00",NA,NA,NA,NA,NA,NA,NA
"7589",2021,11,14,"04:00",NA,NA,NA,NA,NA,NA,NA
"7590",2021,11,14,"05:00",NA,NA,NA,NA,NA,NA,NA
"7591",2021,11,14,"06:00",NA,NA,NA,NA,NA,NA,NA
"7592",2021,11,14,"07:00",NA,NA,NA,NA,NA,NA,NA
"7593",2021,11,14,"08:00",NA,NA,NA,NA,NA,NA,NA
"7594",2021,11,14,"09:00",NA,NA,NA,NA,NA,NA,NA
"7595",2021,11,14,"10:00",NA,NA,NA,NA,NA,NA,NA
"7596",2021,11,14,"11:00",NA,NA,NA,NA,NA,NA,NA
"7597",2021,11,14,"12:00",NA,NA,NA,NA,NA,NA,NA
"7598",2021,11,14,"13:00",NA,NA,NA,NA,NA,NA,NA
"7599",2021,11,14,"14:00",NA,NA,NA,NA,NA,NA,NA
"7600",2021,11,14,"15:00",NA,NA,NA,NA,NA,NA,NA
"7601",2021,11,14,"16:00",NA,NA,NA,NA,NA,NA,NA
"7602",2021,11,14,"17:00",NA,NA,NA,NA,NA,NA,NA
"7603",2021,11,14,"18:00",NA,NA,NA,NA,NA,NA,NA
"7604",2021,11,14,"19:00",NA,NA,NA,NA,NA,NA,NA
"7605",2021,11,14,"20:00",NA,NA,NA,NA,NA,NA,NA
"7606",2021,11,14,"21:00",NA,NA,NA,NA,NA,NA,NA
"7607",2021,11,14,"22:00",NA,NA,NA,NA,NA,NA,NA
"7608",2021,11,14,"23:00",NA,NA,NA,NA,NA,NA,NA
"7609",2021,11,15,"00:00",NA,NA,NA,NA,NA,NA,NA
"7610",2021,11,15,"01:00",NA,NA,NA,NA,NA,NA,NA
"7611",2021,11,15,"02:00",NA,NA,NA,NA,NA,NA,NA
"7612",2021,11,15,"03:00",NA,NA,NA,NA,NA,NA,NA
"7613",2021,11,15,"04:00",NA,NA,NA,NA,NA,NA,NA
"7614",2021,11,15,"05:00",NA,NA,NA,NA,NA,NA,NA
"7615",2021,11,15,"06:00",NA,NA,NA,NA,NA,NA,NA
"7616",2021,11,15,"07:00",NA,NA,NA,NA,NA,NA,NA
"7617",2021,11,15,"08:00",NA,NA,NA,NA,NA,NA,NA
"7618",2021,11,15,"09:00",NA,NA,NA,NA,NA,NA,NA
"7619",2021,11,15,"10:00",NA,NA,NA,NA,NA,NA,NA
"7620",2021,11,15,"11:00",NA,NA,NA,NA,NA,NA,NA
"7621",2021,11,15,"12:00",NA,NA,NA,NA,NA,NA,NA
"7622",2021,11,15,"13:00",NA,NA,NA,NA,NA,NA,NA
"7623",2021,11,15,"14:00",NA,NA,NA,NA,NA,NA,NA
"7624",2021,11,15,"15:00",NA,NA,NA,NA,NA,NA,NA
"7625",2021,11,15,"16:00",NA,NA,NA,NA,NA,NA,NA
"7626",2021,11,15,"17:00",NA,NA,NA,NA,NA,NA,NA
"7627",2021,11,15,"18:00",NA,NA,NA,NA,NA,NA,NA
"7628",2021,11,15,"19:00",NA,NA,NA,NA,NA,NA,NA
"7629",2021,11,15,"20:00",NA,NA,NA,NA,NA,NA,NA
"7630",2021,11,15,"21:00",NA,NA,NA,NA,NA,NA,NA
"7631",2021,11,15,"22:00",NA,NA,NA,NA,NA,NA,NA
"7632",2021,11,15,"23:00",NA,NA,NA,NA,NA,NA,NA
"7633",2021,11,16,"00:00",NA,NA,NA,NA,NA,NA,NA
"7634",2021,11,16,"01:00",NA,NA,NA,NA,NA,NA,NA
"7635",2021,11,16,"02:00",NA,NA,NA,NA,NA,NA,NA
"7636",2021,11,16,"03:00",NA,NA,NA,NA,NA,NA,NA
"7637",2021,11,16,"04:00",NA,NA,NA,NA,NA,NA,NA
"7638",2021,11,16,"05:00",NA,NA,NA,NA,NA,NA,NA
"7639",2021,11,16,"06:00",NA,NA,NA,NA,NA,NA,NA
"7640",2021,11,16,"07:00",NA,NA,NA,NA,NA,NA,NA
"7641",2021,11,16,"08:00",NA,NA,NA,NA,NA,NA,NA
"7642",2021,11,16,"09:00",NA,NA,NA,NA,NA,NA,NA
"7643",2021,11,16,"10:00",0.019,NA,0.001,NA,NA,NA,NA
"7644",2021,11,16,"11:00",0.033,NA,0.001,NA,NA,32,NA
"7645",2021,11,16,"12:00",0.035,NA,0.001,NA,NA,25,NA
"7646",2021,11,16,"13:00",0.039,NA,0.001,NA,NA,23,NA
"7647",2021,11,16,"14:00",0.038,NA,0.001,NA,NA,16,NA
"7648",2021,11,16,"15:00",0.042,0.034,0.001,1.54,NA,11,NA
"7649",2021,11,16,"16:00",0.045,0.036,0.001,1.5,NA,10,NA
"7650",2021,11,16,"17:00",0.04,0.036,0.001,1.47,NA,10,NA
"7651",2021,11,16,"18:00",0.037,0.039,0.001,1.39,NA,16,NA
"7652",2021,11,16,"19:00",0.023,0.037,0.001,1.39,NA,20,NA
"7653",2021,11,16,"20:00",0.013,0.035,0.001,1.4,NA,21,NA
"7654",2021,11,16,"21:00",0.003,0.03,0.001,1.49,NA,31,NA
"7655",2021,11,16,"22:00",0.007,0.026,0.001,1.55,NA,50,NA
"7656",2021,11,16,"23:00",0.016,0.023,0.001,1.59,NA,52,NA
"7657",2021,11,17,"00:00",0.004,0.018,0.001,1.64,NA,54,NA
"7658",2021,11,17,"01:00",0.001,0.013,0.001,1.7,NA,57,NA
"7659",2021,11,17,"02:00",0.001,0.009,0.001,1.76,NA,58,NA
"7660",2021,11,17,"03:00",0.001,0.006,0.001,1.78,0.002,54,NA
"7661",2021,11,17,"04:00",0.001,0.004,0.001,1.76,0.002,52,NA
"7662",2021,11,17,"05:00",0.003,0.004,0.001,1.69,0.002,45,NA
"7663",2021,11,17,"06:00",0.001,0.004,0.001,1.67,0.002,42,NA
"7664",2021,11,17,"07:00",0.001,0.002,0.001,1.7,0.002,40,NA
"7665",2021,11,17,"08:00",0.003,0.002,0.001,1.74,0.002,42,NA
"7666",2021,11,17,"09:00",0.007,0.002,0.001,1.78,0.003,44,NA
"7667",2021,11,17,"10:00",0.017,0.004,0.001,1.8,0.003,46,NA
"7668",2021,11,17,"11:00",0.031,0.008,0.001,1.78,0.003,43,NA
"7669",2021,11,17,"12:00",0.044,0.013,0.001,1.77,0.003,29,NA
"7670",2021,11,17,"13:00",0.047,0.019,0.001,1.74,0.003,23,NA
"7671",2021,11,17,"14:00",0.058,0.026,0.001,1.72,0.003,20,NA
"7672",2021,11,17,"15:00",0.054,0.033,0.001,1.66,0.003,22,NA
"7673",2021,11,17,"16:00",0.049,0.038,0.001,1.58,0.003,20,NA
"7674",2021,11,17,"17:00",0.044,0.043,0.001,1.49,0.003,19,NA
"7675",2021,11,17,"18:00",0.037,0.046,0.001,1.42,0.003,19,NA
"7676",2021,11,17,"19:00",0.022,0.044,0.001,1.42,0.003,24,NA
"7677",2021,11,17,"20:00",0.012,0.04,0.001,1.46,0.003,28,NA
"7678",2021,11,17,"21:00",0.003,0.035,0.001,1.61,0.003,34,NA
"7679",2021,11,17,"22:00",0.002,0.028,0.001,1.65,0.003,65,NA
"7680",2021,11,17,"23:00",0.001,0.021,0.001,1.81,0.003,91,NA
"7681",2021,11,18,"00:00",0.001,0.015,0.001,1.91,0.003,92,NA
"7682",2021,11,18,"01:00",0.001,0.01,0.001,2.01,0.003,79,NA
"7683",2021,11,18,"02:00",0.005,0.006,0.001,2.05,0.003,73,NA
"7684",2021,11,18,"03:00",0.004,0.004,0.001,2.04,0.003,61,NA
"7685",2021,11,18,"04:00",0.003,0.003,0.001,2.01,0.003,56,NA
"7686",2021,11,18,"05:00",0.006,0.003,0.001,1.86,0.003,46,NA
"7687",2021,11,18,"06:00",0.007,0.004,0.001,1.82,0.003,41,NA
"7688",2021,11,18,"07:00",0.005,0.004,0.001,1.72,0.003,39,NA
"7689",2021,11,18,"08:00",0.004,0.004,0.001,1.72,0.003,50,NA
"7690",2021,11,18,"09:00",0.005,0.005,0.001,1.74,0.003,55,NA
"7691",2021,11,18,"10:00",0.012,0.006,0.001,1.79,0.003,64,NA
"7692",2021,11,18,"11:00",0.02,0.008,0.001,1.83,0.003,61,NA
"7693",2021,11,18,"12:00",0.032,0.011,0.001,1.84,0.003,48,NA
"7694",2021,11,18,"13:00",0.044,0.016,0.001,1.84,0.003,34,NA
"7695",2021,11,18,"14:00",0.056,0.022,0.001,1.83,0.003,26,NA
"7696",2021,11,18,"15:00",0.062,0.029,0.001,1.79,0.003,21,NA
"7697",2021,11,18,"16:00",0.057,0.036,0.001,1.72,0.003,25,NA
"7698",2021,11,18,"17:00",0.046,0.041,0.001,1.62,0.003,24,NA
"7699",2021,11,18,"18:00",0.04,0.045,0.001,1.53,0.003,21,NA
"7700",2021,11,18,"19:00",0.029,0.046,0.001,1.51,0.003,30,NA
"7701",2021,11,18,"20:00",0.014,0.044,0.001,1.52,0.003,44,NA
"7702",2021,11,18,"21:00",0.012,0.04,0.001,1.55,0.003,53,NA
"7703",2021,11,18,"22:00",0.017,0.035,0.001,1.57,0.003,50,NA
"7704",2021,11,18,"23:00",0.02,0.029,0.001,1.57,0.003,41,NA
"7705",2021,11,19,"00:00",0.022,0.025,0.001,1.58,0.003,37,NA
"7706",2021,11,19,"01:00",0.027,0.023,0.001,1.58,0.003,31,NA
"7707",2021,11,19,"02:00",0.024,0.021,0.001,1.58,0.003,28,NA
"7708",2021,11,19,"03:00",0.025,0.02,0.001,1.53,0.003,23,NA
"7709",2021,11,19,"04:00",0.021,0.021,0.001,1.48,0.002,25,NA
"7710",2021,11,19,"05:00",0.02,0.022,0.001,1.43,0.002,20,NA
"7711",2021,11,19,"06:00",0.019,0.022,0.001,1.41,0.002,16,NA
"7712",2021,11,19,"07:00",0.014,0.022,0.001,1.41,0.002,13,NA
"7713",2021,11,19,"08:00",0.011,0.02,0.001,1.43,0.002,15,NA
"7714",2021,11,19,"09:00",0.017,0.019,0.001,1.46,0.002,17,NA
"7715",2021,11,19,"10:00",0.022,0.019,0.001,1.48,0.002,19,NA
"7716",2021,11,19,"11:00",0.028,0.019,0.001,1.49,0.002,26,NA
"7717",2021,11,19,"12:00",0.028,0.02,0.001,1.5,0.002,26,NA
"7718",2021,11,19,"13:00",0.028,0.021,0.001,1.52,0.002,28,NA
"7719",2021,11,19,"14:00",0.03,0.022,0.001,1.53,0.002,22,NA
"7720",2021,11,19,"15:00",0.029,0.024,0.001,1.53,0.002,21,NA
"7721",2021,11,19,"16:00",0.027,0.026,0.001,1.51,0.002,21,NA
"7722",2021,11,19,"17:00",0.025,0.027,0.001,1.5,0.002,22,NA
"7723",2021,11,19,"18:00",0.018,0.027,0.001,1.51,0.002,22,NA
"7724",2021,11,19,"19:00",0.014,0.025,0.001,1.52,0.002,28,NA
"7725",2021,11,19,"20:00",0.01,0.023,0.001,1.54,0.002,27,NA
"7726",2021,11,19,"21:00",0.009,0.02,0.001,1.55,0.002,28,NA
"7727",2021,11,19,"22:00",0.011,0.018,0.001,1.56,0.002,25,NA
"7728",2021,11,19,"23:00",0.015,0.016,0.001,1.55,0.002,24,NA
"7729",2021,11,20,"00:00",0.013,0.014,0.001,1.54,0.002,22,NA
"7730",2021,11,20,"01:00",0.017,0.013,0.001,1.53,0.001,18,NA
"7731",2021,11,20,"02:00",0.014,0.013,0.001,1.5,0.001,15,NA
"7732",2021,11,20,"03:00",0.013,0.013,0.001,1.47,0.001,11,NA
"7733",2021,11,20,"04:00",0.016,0.014,0.001,1.44,0.001,11,NA
"7734",2021,11,20,"05:00",0.011,0.014,0.001,1.41,0.001,10,NA
"7735",2021,11,20,"06:00",0.007,0.013,0.001,1.4,0.001,10,NA
"7736",2021,11,20,"07:00",0.002,0.012,0.001,1.41,0.001,9,NA
"7737",2021,11,20,"08:00",0.004,0.011,0.001,1.44,0.001,17,NA
"7738",2021,11,20,"09:00",0.013,0.01,0.001,1.48,0.001,15,NA
"7739",2021,11,20,"10:00",0.018,0.011,0.001,1.54,0.001,18,NA
"7740",2021,11,20,"11:00",0.028,0.012,0.001,1.58,0.001,20,NA
"7741",2021,11,20,"12:00",0.039,0.015,0.001,1.64,0.002,19,NA
"7742",2021,11,20,"13:00",0.051,0.02,0.001,1.66,0.002,24,NA
"7743",2021,11,20,"14:00",0.045,0.025,0.001,1.66,0.002,22,NA
"7744",2021,11,20,"15:00",0.045,0.03,0.001,1.64,0.002,19,NA
"7745",2021,11,20,"16:00",0.041,0.035,0.001,1.6,0.002,17,NA
"7746",2021,11,20,"17:00",0.037,0.038,0.001,1.57,0.002,19,NA
"7747",2021,11,20,"18:00",0.031,0.04,0.001,1.52,0.001,17,NA
"7748",2021,11,20,"19:00",0.019,0.039,0.001,1.52,0.001,22,NA
"7749",2021,11,20,"20:00",0.016,0.036,0.001,1.51,0.001,24,NA
"7750",2021,11,20,"21:00",0.021,0.032,0.001,1.51,0.001,28,NA
"7751",2021,11,20,"22:00",0.016,0.028,0.001,1.54,0.001,29,NA
"7752",2021,11,20,"23:00",0.009,0.024,0.001,1.57,0.001,30,NA
"7753",2021,11,21,"00:00",0.002,0.019,0.001,1.63,0.002,33,NA
"7754",2021,11,21,"01:00",0.001,0.014,0.001,1.72,0.002,46,33
"7755",2021,11,21,"02:00",0.001,0.011,0.001,1.78,0.002,55,33
"7756",2021,11,21,"03:00",0.003,0.009,0.001,1.76,0.002,42,NA
"7757",2021,11,21,"04:00",NA,0.007,0.001,1.77,0.002,43,NA
"7758",2021,11,21,"05:00",0.001,0.004,0.001,1.77,0.002,43,NA
"7759",2021,11,21,"06:00",NA,0.002,0.001,1.77,0.002,43,NA
"7760",2021,11,21,"07:00",0.001,0.001,0.001,1.77,0.002,34,NA
"7761",2021,11,21,"08:00",0.004,0.001,0.001,1.72,0.002,39,NA
"7762",2021,11,21,"09:00",0.01,0.003,0.001,1.66,0.002,32,NA
"7763",2021,11,21,"10:00",0.019,0.005,0.001,1.62,0.002,25,NA
"7764",2021,11,21,"11:00",0.033,0.009,0.001,1.6,0.002,16,NA
"7765",2021,11,21,"12:00",0.038,0.013,0.001,1.56,0.002,15,NA
"7766",2021,11,21,"13:00",0.05,0.019,0.001,1.53,0.002,10,NA
"7767",2021,11,21,"14:00",0.052,0.026,0.001,1.5,0.002,13,10
"7768",2021,11,21,"15:00",0.045,0.031,0.001,1.46,0.002,9,NA
"7769",2021,11,21,"16:00",0.046,0.037,0.001,1.44,0.002,11,9
"7770",2021,11,21,"17:00",0.045,0.041,0.001,1.41,0.002,17,NA
"7771",2021,11,21,"18:00",0.041,0.044,0.001,1.4,0.002,10,NA
"7772",2021,11,21,"19:00",0.032,0.044,0.001,1.4,0.002,15,NA
"7773",2021,11,21,"20:00",0.017,0.041,0.001,1.43,0.002,32,NA
"7774",2021,11,21,"21:00",0.016,0.037,0.001,1.46,0.002,26,NA
"7775",2021,11,21,"22:00",0.022,0.033,0.001,1.48,0.002,29,NA
"7776",2021,11,21,"23:00",0.017,0.03,0.001,1.52,0.002,25,NA
"7777",2021,11,22,"00:00",0.012,0.025,0.001,1.55,0.002,29,NA
"7778",2021,11,22,"01:00",0.008,0.021,0.001,1.57,0.002,27,23
"7779",2021,11,22,"02:00",0.015,0.017,0.001,1.58,0.002,21,23
"7780",2021,11,22,"03:00",0.006,0.014,0.001,1.57,0.002,19,NA
"7781",2021,11,22,"04:00",0.006,0.013,0.001,1.55,0.001,18,NA
"7782",2021,11,22,"05:00",0.01,0.012,0.001,1.53,0.001,27,NA
"7783",2021,11,22,"06:00",0.004,0.01,0.001,1.52,0.001,29,NA
"7784",2021,11,22,"07:00",NA,0.008,0.001,1.54,0.001,33,NA
"7785",2021,11,22,"08:00",0.002,0.006,0.001,1.59,0.001,35,NA
"7786",2021,11,22,"09:00",0.008,0.006,0.001,1.66,0.001,31,NA
"7787",2021,11,22,"10:00",0.019,0.007,NA,1.69,0.001,26,NA
"7788",2021,11,22,"11:00",0.025,0.009,NA,1.71,0.001,23,NA
"7789",2021,11,22,"12:00",0.028,0.012,NA,1.72,0.001,15,NA
"7790",2021,11,22,"13:00",0.029,0.014,NA,1.73,0.001,15,NA
"7791",2021,11,22,"14:00",0.031,0.018,NA,1.75,0.001,15,NA
"7792",2021,11,22,"15:00",0.026,0.021,NA,1.72,0.001,26,NA
"7793",2021,11,22,"16:00",0.02,0.023,NA,1.67,0.001,24,15
"7794",2021,11,22,"17:00",0.012,0.024,NA,1.63,0.001,36,15
"7795",2021,11,22,"18:00",0.005,0.022,NA,1.68,0.001,23,NA
"7796",2021,11,22,"19:00",0.001,0.019,NA,1.76,0.002,28,NA
"7797",2021,11,22,"20:00",0.002,0.016,NA,1.82,0.002,31,NA
"7798",2021,11,22,"21:00",0.007,0.013,NA,1.84,0.002,24,14
"7799",2021,11,22,"22:00",0.002,0.009,NA,1.89,0.002,26,13
"7800",2021,11,22,"23:00",0.013,0.008,NA,1.89,0.002,22,13
"7801",2021,11,23,"00:00",0.018,0.008,NA,1.87,0.002,24,NA
"7802",2021,11,23,"01:00",0.02,0.009,NA,1.84,0.002,20,NA
"7803",2021,11,23,"02:00",0.021,0.011,NA,1.75,0.002,14,NA
"7804",2021,11,23,"03:00",0.022,0.013,NA,1.65,0.002,12,NA
"7805",2021,11,23,"04:00",0.022,0.016,NA,1.57,0.002,9,NA
"7806",2021,11,23,"05:00",0.019,0.017,NA,1.52,0.002,9,NA
"7807",2021,11,23,"06:00",0.02,0.019,NA,1.45,0.002,12,NA
"7808",2021,11,23,"07:00",0.011,0.019,NA,1.46,0.002,10,NA
"7809",2021,11,23,"08:00",0.009,0.018,NA,1.49,0.002,8,NA
"7810",2021,11,23,"09:00",0.014,0.017,NA,1.54,0.002,8,NA
"7811",2021,11,23,"10:00",0.02,0.017,NA,1.58,0.002,10,NA
"7812",2021,11,23,"11:00",0.031,0.018,NA,1.6,0.002,10,NA
"7813",2021,11,23,"12:00",0.038,0.02,NA,1.63,0.002,15,NA
"7814",2021,11,23,"13:00",0.043,0.023,0.014,1.64,0.002,18,NA
"7815",2021,11,23,"14:00",0.037,0.025,0.013,1.65,0.002,18,NA
"7816",2021,11,23,"15:00",0.036,0.029,0.013,1.64,0.002,NA,NA
"7817",2021,11,23,"16:00",0.038,0.032,0.011,1.61,0.002,NA,NA
"7818",2021,11,23,"17:00",0.035,0.035,0.012,1.56,0.002,20,NA
"7819",2021,11,23,"18:00",0.03,0.036,0.018,1.56,0.002,26,NA
"7820",2021,11,23,"19:00",0.021,0.035,0.032,1.57,0.002,41,NA
"7821",2021,11,23,"20:00",0.016,0.032,0.038,1.58,0.002,33,NA
"7822",2021,11,23,"21:00",0.012,0.028,0.04,1.61,0.001,31,NA
"7823",2021,11,23,"22:00",0.014,0.025,0.032,1.64,0.001,28,NA
"7824",2021,11,23,"23:00",0.009,0.022,0.036,1.66,0.001,26,NA
"7825",2021,11,24,"00:00",0.008,0.018,0.037,1.67,0.001,27,NA
"7826",2021,11,24,"01:00",0.01,0.015,0.031,1.67,0.001,23,16
"7827",2021,11,24,"02:00",0.007,0.012,0.036,1.65,0.001,19,16
"7828",2021,11,24,"03:00",0.009,0.011,0.029,1.63,0.001,16,12
"7829",2021,11,24,"04:00",0.01,0.01,0.026,1.59,0.001,20,NA
"7830",2021,11,24,"05:00",0.008,0.009,0.028,1.56,0.001,26,15
"7831",2021,11,24,"06:00",0.003,0.008,0.035,1.56,0.001,34,NA
"7832",2021,11,24,"07:00",0.007,0.008,0.029,1.55,0.001,28,NA
"7833",2021,11,24,"08:00",0.007,0.008,0.031,1.58,0.001,30,NA
"7834",2021,11,24,"09:00",0.012,0.008,0.028,1.61,0.001,25,NA
"7835",2021,11,24,"10:00",0.02,0.01,0.026,1.64,0.001,20,NA
"7836",2021,11,24,"11:00",0.025,0.012,0.031,1.68,0.001,13,NA
"7837",2021,11,24,"12:00",0.038,0.015,0.022,1.69,0.001,11,NA
"7838",2021,11,24,"13:00",0.047,0.02,0.018,1.7,0.001,10,NA
"7839",2021,11,24,"14:00",0.053,0.026,0.013,1.68,0.001,11,NA
"7840",2021,11,24,"15:00",0.056,0.032,0.011,1.66,0.001,15,NA
"7841",2021,11,24,"16:00",0.052,0.038,0.012,1.63,0.001,13,NA
"7842",2021,11,24,"17:00",0.047,0.042,0.011,1.59,0.001,20,NA
"7843",2021,11,24,"18:00",0.043,0.045,0.017,1.57,0.001,19,NA
"7844",2021,11,24,"19:00",0.033,0.046,0.032,1.55,0.001,24,NA
"7845",2021,11,24,"20:00",0.024,0.044,0.045,1.57,0.001,21,NA
"7846",2021,11,24,"21:00",0.003,0.039,NA,1.68,0.001,29,NA
"7847",2021,11,24,"22:00",0.003,0.033,NA,1.75,0.001,43,NA
"7848",2021,11,24,"23:00",0.002,0.026,NA,1.81,0.001,50,NA
"7849",2021,11,25,"00:00",0.001,0.02,NA,1.87,0.002,52,NA
"7850",2021,11,25,"01:00",0.001,0.014,NA,1.95,0.002,63,NA
"7851",2021,11,25,"02:00",0.002,0.009,0.056,2,0.002,65,NA
"7852",2021,11,25,"03:00",0.003,0.005,0.05,2.02,0.002,58,NA
"7853",2021,11,25,"04:00",NA,0.002,0.049,2.03,0.002,51,NA
"7854",2021,11,25,"05:00",0.001,0.002,0.043,1.94,0.002,44,NA
"7855",2021,11,25,"06:00",0.001,0.001,0.04,1.9,0.002,40,NA
"7856",2021,11,25,"07:00",NA,0.001,0.037,1.89,0.002,39,NA
"7857",2021,11,25,"08:00",0.001,0.001,0.041,1.92,0.002,46,NA
"7858",2021,11,25,"09:00",0.005,0.002,0.049,1.96,0.002,46,NA
"7859",2021,11,25,"10:00",0.016,0.004,NA,1.98,0.002,48,NA
"7860",2021,11,25,"11:00",0.028,0.007,NA,2.01,0.002,43,18
"7861",2021,11,25,"12:00",0.042,0.013,0.044,2.01,0.002,34,18
"7862",2021,11,25,"13:00",0.051,0.021,0.025,1.99,0.002,27,NA
"7863",2021,11,25,"14:00",0.059,0.029,0.015,1.96,0.002,22,NA
"7864",2021,11,25,"15:00",0.058,0.033,0.014,1.91,0.002,19,NA
"7865",2021,11,25,"16:00",0.059,0.04,0.012,1.81,0.002,15,NA
"7866",2021,11,25,"17:00",0.055,0.046,0.016,1.7,0.002,24,NA
"7867",2021,11,25,"18:00",0.045,0.05,0.022,1.62,0.002,20,NA
"7868",2021,11,25,"19:00",0.024,0.049,NA,1.6,0.002,26,NA
"7869",2021,11,25,"20:00",0.016,0.046,NA,1.61,0.002,33,NA
"7870",2021,11,25,"21:00",0.005,0.04,NA,1.66,0.002,40,NA
"7871",2021,11,25,"22:00",0.014,0.035,NA,1.7,0.002,50,NA
"7872",2021,11,25,"23:00",0.005,0.028,NA,1.74,0.002,46,24
"7873",2021,11,26,"00:00",0.01,0.022,NA,1.78,0.002,40,27
"7874",2021,11,26,"01:00",0.008,0.016,0.044,1.83,0.002,36,29
"7875",2021,11,26,"02:00",0.001,0.01,0.05,1.88,0.002,41,29
